FirstName Surname Final
Name10516 Surname10516 6.93333
Name10517 Surname10517 6.8
Name10519 Surname10519 7.22667
Name1052 Surname1052 6.06667
Name10523 Surname10523 5.78667
Name10525 Surname10525 7.65333
Name10527 Surname10527 5.44
Name1053 Surname1053 7.50667
Name10532 Surname10532 5.06667
Name10533 Surname10533 6.56
Name10535 Surname10535 5.13333
Name10536 Surname10536 8.45333
Name10537 Surname10537 8.02667
Name10538 Surname10538 7.81333
Name10540 Surname10540 5.98667
Name10541 Surname10541 5.86667
Name10542 Surname10542 8.93333
Name10544 Surname10544 7.04
Name10545 Surname10545 5.70667
Name10546 Surname10546 5.4
Name10547 Surname10547 7.77333
Name1055 Surname1055 6.74667
Name10551 Surname10551 5.68
Name10552 Surname10552 5.86667
Name10554 Surname10554 7.74667
Name10555 Surname10555 7.4
Name10559 Surname10559 7.14667
Name10560 Surname10560 6.10667
Name10561 Surname10561 5.94667
Name10562 Surname10562 5.02667
Name10563 Surname10563 6.57333
Name10565 Surname10565 6.50667
Name10566 Surname10566 5.65333
Name10569 Surname10569 7.56
Name1057 Surname1057 8.42667
Name10570 Surname10570 5.45333
Name10571 Surname10571 8.24
Name10572 Surname10572 5.36
Name10574 Surname10574 7.22667
Name10575 Surname10575 7.94667
Name10577 Surname10577 8.17333
Name10579 Surname10579 8.02667
Name1058 Surname1058 8.05333
Name10582 Surname10582 5.34667
Name10585 Surname10585 5.78667
Name10590 Surname10590 5.98667
Name10594 Surname10594 5
Name10595 Surname10595 7.13333
Name10596 Surname10596 6.33333
Name10599 Surname10599 6.49333
Name1060 Surname1060 5.6
Name10603 Surname10603 7.2
Name10604 Surname10604 5.6
Name10606 Surname10606 5.64
Name10607 Surname10607 7.41333
Name10608 Surname10608 7.93333
Name10609 Surname10609 8
Name1061 Surname1061 6.74667
Name10610 Surname10610 6.34667
Name10611 Surname10611 7.58667
Name10615 Surname10615 7.96
Name10616 Surname10616 5.73333
Name10618 Surname10618 6.14667
Name10619 Surname10619 7.48
Name10621 Surname10621 6.68
Name10623 Surname10623 7.37333
Name10625 Surname10625 7.04
Name10626 Surname10626 7.61333
Name10628 Surname10628 7.64
Name10629 Surname10629 8.50667
Name1063 Surname1063 7.4
Name10630 Surname10630 5.05333
Name10631 Surname10631 6.72
Name10634 Surname10634 5.2
Name10635 Surname10635 7.50667
Name10636 Surname10636 6.49333
Name10637 Surname10637 6.66667
Name10638 Surname10638 6.38667
Name10641 Surname10641 7.4
Name10643 Surname10643 7.98667
Name10644 Surname10644 5.21333
Name10645 Surname10645 5.53333
Name10648 Surname10648 8
Name10652 Surname10652 7.58667
Name10655 Surname10655 8.64
Name10656 Surname10656 6.10667
Name10657 Surname10657 6.85333
Name10658 Surname10658 7.66667
Name10660 Surname10660 6.69333
Name10661 Surname10661 6.17333
Name10662 Surname10662 6.77333
Name10664 Surname10664 6.45333
Name10665 Surname10665 6.64
Name10666 Surname10666 8.42667
Name10667 Surname10667 6.44
Name10668 Surname10668 5.18667
Name10669 Surname10669 5.46667
Name1067 Surname1067 6.57333
Name10670 Surname10670 6.86667
Name10673 Surname10673 7.89333
Name10676 Surname10676 7.42667
Name10677 Surname10677 7.28
Name10678 Surname10678 6.30667
Name10679 Surname10679 6.42667
Name1068 Surname1068 7.33333
Name10680 Surname10680 5.22667
Name10684 Surname10684 7.6
Name10686 Surname10686 6.57333
Name10687 Surname10687 5.78667
Name10689 Surname10689 5.37333
Name10690 Surname10690 6.04
Name10691 Surname10691 7.12
Name10693 Surname10693 5.92
Name10694 Surname10694 8.08
Name10696 Surname10696 8.29333
Name10698 Surname10698 6.49333
Name107 Surname107 8.26667
Name1070 Surname1070 6.8
Name10700 Surname10700 7.30667
Name10701 Surname10701 6.21333
Name10704 Surname10704 5.14667
Name10706 Surname10706 7.94667
Name10708 Surname10708 6.77333
Name1071 Surname1071 7.10667
Name10711 Surname10711 5.84
Name10712 Surname10712 6.85333
Name10714 Surname10714 6.6
Name10715 Surname10715 6.6
Name10716 Surname10716 5.08
Name10717 Surname10717 5.46667
Name10720 Surname10720 5.05333
Name10721 Surname10721 8.04
Name10722 Surname10722 5.92
Name10725 Surname10725 7.18667
Name10726 Surname10726 5.05333
Name10727 Surname10727 5.53333
Name10729 Surname10729 6.22667
Name1073 Surname1073 6.76
Name10730 Surname10730 6.12
Name10733 Surname10733 8.29333
Name10734 Surname10734 8.02667
Name10735 Surname10735 6.58667
Name10736 Surname10736 7.17333
Name10738 Surname10738 7.77333
Name10739 Surname10739 7.64
Name1074 Surname1074 5.26667
Name10740 Surname10740 7.85333
Name10741 Surname10741 7.01333
Name10742 Surname10742 5.85333
Name10743 Surname10743 7.21333
Name10746 Surname10746 5.92
Name10747 Surname10747 5.76
Name10748 Surname10748 7.01333
Name10749 Surname10749 8.4
Name1075 Surname1075 5.86667
Name10750 Surname10750 8.50667
Name10753 Surname10753 7.85333
Name10755 Surname10755 5.57333
Name10756 Surname10756 6.54667
Name10757 Surname10757 6.44
Name10759 Surname10759 7.04
Name1076 Surname1076 8.10667
Name10760 Surname10760 6
Name10763 Surname10763 5.48
Name10766 Surname10766 7.2
Name10768 Surname10768 7.33333
Name10769 Surname10769 6.10667
Name10771 Surname10771 7.04
Name10772 Surname10772 8.24
Name10775 Surname10775 6.77333
Name10776 Surname10776 7.74667
Name10777 Surname10777 6.8
Name10779 Surname10779 8.18667
Name10780 Surname10780 8.90667
Name10781 Surname10781 5.65333
Name10783 Surname10783 6.98667
Name10785 Surname10785 6.98667
Name10786 Surname10786 7.48
Name10793 Surname10793 8.16
Name108 Surname108 5.93333
Name1080 Surname1080 6.86667
Name10802 Surname10802 8.16
Name10804 Surname10804 8.09333
Name10805 Surname10805 7.32
Name10807 Surname10807 8.16
Name10810 Surname10810 5.13333
Name10812 Surname10812 6.73333
Name10813 Surname10813 6.29333
Name10814 Surname10814 7.66667
Name10815 Surname10815 7.04
Name10817 Surname10817 5.10667
Name10822 Surname10822 7.85333
Name10823 Surname10823 6.46667
Name10824 Surname10824 5.48
Name10825 Surname10825 8.13333
Name10826 Surname10826 5.6
Name10828 Surname10828 6.53333
Name10829 Surname10829 5.37333
Name1083 Surname1083 8.16
Name10830 Surname10830 6.6
Name10831 Surname10831 6.25333
Name10838 Surname10838 5.88
Name10839 Surname10839 7.26667
Name1084 Surname1084 7.90667
Name10840 Surname10840 6.77333
Name10841 Surname10841 6.02667
Name10843 Surname10843 5.17333
Name10846 Surname10846 5.86667
Name10847 Surname10847 8.18667
Name1085 Surname1085 7.33333
Name10850 Surname10850 6.74667
Name10851 Surname10851 7.66667
Name10852 Surname10852 8.48
Name10854 Surname10854 6.14667
Name10855 Surname10855 7.77333
Name10856 Surname10856 6.38667
Name10858 Surname10858 7.26667
Name10859 Surname10859 6.25333
Name1086 Surname1086 7.73333
Name10861 Surname10861 8.48
Name10862 Surname10862 7.85333
Name10864 Surname10864 8.05333
Name10865 Surname10865 7.84
Name10866 Surname10866 5.26667
Name10867 Surname10867 5.18667
Name1087 Surname1087 5.85333
Name10870 Surname10870 5.29333
Name10874 Surname10874 6.08
Name10876 Surname10876 6.88
Name10877 Surname10877 6.74667
Name10878 Surname10878 6.90667
Name10879 Surname10879 7.85333
Name1088 Surname1088 6.62667
Name10881 Surname10881 7.69333
Name10884 Surname10884 5.18667
Name10885 Surname10885 8.53333
Name10887 Surname10887 5.08
Name10888 Surname10888 5.45333
Name10889 Surname10889 7.61333
Name10890 Surname10890 7.42667
Name10892 Surname10892 6.57333
Name10895 Surname10895 6.61333
Name10896 Surname10896 7.04
Name10899 Surname10899 8.21333
Name1090 Surname1090 7.85333
Name10900 Surname10900 7.45333
Name10901 Surname10901 6.22667
Name10907 Surname10907 6.29333
Name10909 Surname10909 6.73333
Name1091 Surname1091 7.17333
Name10910 Surname10910 5.13333
Name10911 Surname10911 5.10667
Name10913 Surname10913 7.33333
Name10914 Surname10914 7.12
Name10917 Surname10917 6.08
Name10919 Surname10919 6.85333
Name1092 Surname1092 5.96
Name10920 Surname10920 7.69333
Name10922 Surname10922 5.16
Name10923 Surname10923 6.14667
Name10927 Surname10927 5.6
Name10928 Surname10928 8.10667
Name10929 Surname10929 5.48
Name10932 Surname10932 8.61333
Name10934 Surname10934 6.52
Name10935 Surname10935 7.46667
Name10936 Surname10936 6.8
Name10937 Surname10937 7.92
Name10938 Surname10938 5.26667
Name10939 Surname10939 6.34667
Name10942 Surname10942 7.4
Name10943 Surname10943 7.34667
Name10944 Surname10944 7.4
Name10946 Surname10946 7.38667
Name10948 Surname10948 8.4
Name10949 Surname10949 7.53333
Name1095 Surname1095 6.46667
Name10951 Surname10951 6.2
Name10952 Surname10952 6.22667
Name10954 Surname10954 7.74667
Name10957 Surname10957 5.38667
Name10959 Surname10959 7.84
Name1096 Surname1096 5.41333
Name10960 Surname10960 5.70667
Name10961 Surname10961 6.33333
Name10963 Surname10963 7.53333
Name10965 Surname10965 6.96
Name10968 Surname10968 6.2
Name1097 Surname1097 6.2
Name10970 Surname10970 6.17333
Name10971 Surname10971 8.05333
Name10973 Surname10973 8.18667
Name10974 Surname10974 6.18667
Name10975 Surname10975 7.86667
Name10977 Surname10977 8.18667
Name1098 Surname1098 6.88
Name10980 Surname10980 6.17333
Name10981 Surname10981 7.73333
Name10983 Surname10983 7.12
Name10986 Surname10986 6.28
Name10987 Surname10987 6.88
Name10988 Surname10988 5.65333
Name10990 Surname10990 7.50667
Name10994 Surname10994 7.41333
Name10995 Surname10995 5.73333
Name10996 Surname10996 5.54667
Name10997 Surname10997 5.01333
Name10999 Surname10999 6.41333
Name1100 Surname1100 7.69333
Name11000 Surname11000 6
Name11002 Surname11002 5.72
Name11003 Surname11003 6.82667
Name11005 Surname11005 5.66667
Name11006 Surname11006 5.97333
Name1101 Surname1101 6.65333
Name11011 Surname11011 7.94667
Name11012 Surname11012 5.76
Name11013 Surname11013 8.72
Name11014 Surname11014 6.22667
Name11015 Surname11015 6.41333
Name11016 Surname11016 8
Name11017 Surname11017 7.24
Name1102 Surname1102 7.50667
Name11021 Surname11021 7.58667
Name11022 Surname11022 5.21333
Name11023 Surname11023 8.29333
Name11028 Surname11028 7.2
Name11029 Surname11029 6.02667
Name1103 Surname1103 5.18667
Name11030 Surname11030 7.02667
Name11033 Surname11033 6.76
Name11034 Surname11034 6.22667
Name11036 Surname11036 5.32
Name11037 Surname11037 8.37333
Name11038 Surname11038 6.54667
Name1104 Surname1104 6.14667
Name11040 Surname11040 6.28
Name11042 Surname11042 5.73333
Name11043 Surname11043 8.4
Name11046 Surname11046 7.53333
Name11047 Surname11047 6.52
Name11055 Surname11055 7.8
Name11056 Surname11056 8.05333
Name11057 Surname11057 5.50667
Name11058 Surname11058 5.61333
Name11060 Surname11060 7.74667
Name11062 Surname11062 6.21333
Name11064 Surname11064 6.93333
Name11066 Surname11066 7.36
Name11067 Surname11067 6.81333
Name11068 Surname11068 7.8
Name11070 Surname11070 7.29333
Name11071 Surname11071 5
Name11073 Surname11073 8.14667
Name11075 Surname11075 6.10667
Name11077 Surname11077 8
Name11079 Surname11079 7.37333
Name1108 Surname1108 7.57333
Name11080 Surname11080 5.86667
Name11082 Surname11082 5.52
Name11083 Surname11083 6.86667
Name11087 Surname11087 6.41333
Name11088 Surname11088 7.14667
Name11089 Surname11089 7.34667
Name1109 Surname1109 8.53333
Name11093 Surname11093 5.78667
Name11094 Surname11094 6.81333
Name11095 Surname11095 8.09333
Name11097 Surname11097 6.94667
Name11098 Surname11098 7.81333
Name1110 Surname1110 5.93333
Name11100 Surname11100 5.01333
Name11103 Surname11103 5.98667
Name11104 Surname11104 5.90667
Name11106 Surname11106 6.57333
Name11107 Surname11107 6.17333
Name1111 Surname1111 6.58667
Name11113 Surname11113 6.6
Name11114 Surname11114 6.4
Name11115 Surname11115 6.54667
Name11116 Surname11116 5.53333
Name11117 Surname11117 7.6
Name11118 Surname11118 5.18667
Name1112 Surname1112 8.4
Name11120 Surname11120 7.48
Name11123 Surname11123 7.81333
Name11125 Surname11125 6.69333
Name11129 Surname11129 8.58667
Name1113 Surname1113 6.21333
Name11130 Surname11130 6.64
Name11131 Surname11131 6.56
Name11133 Surname11133 8.32
Name11137 Surname11137 7.82667
Name11138 Surname11138 5.08
Name11139 Surname11139 8.37333
Name11141 Surname11141 5.97333
Name11143 Surname11143 7.30667
Name11144 Surname11144 5.76
Name11146 Surname11146 6.50667
Name11149 Surname11149 7.37333
Name11150 Surname11150 5.73333
Name11151 Surname11151 7.16
Name11152 Surname11152 8.34667
Name11153 Surname11153 7.06667
Name11154 Surname11154 6.44
Name11156 Surname11156 6.12
Name11159 Surname11159 5.86667
Name1116 Surname1116 7.30667
Name11161 Surname11161 5.45333
Name11162 Surname11162 6.29333
Name11164 Surname11164 7.2
Name11165 Surname11165 7.96
Name11166 Surname11166 5.36
Name11167 Surname11167 7.2
Name11168 Surname11168 6.62667
Name11169 Surname11169 5.44
Name11171 Surname11171 5.57333
Name11176 Surname11176 8.45333
Name11177 Surname11177 7.06667
Name11178 Surname11178 7.93333
Name1118 Surname1118 6.14667
Name11180 Surname11180 6.12
Name11181 Surname11181 7.90667
Name11182 Surname11182 5.78667
Name11183 Surname11183 7.01333
Name11184 Surname11184 5.84
Name11185 Surname11185 7.2
Name11188 Surname11188 7.82667
Name11189 Surname11189 5.2
Name1119 Surname1119 6.30667
Name11190 Surname11190 7.68
Name11191 Surname11191 8.66667
Name11192 Surname11192 7.64
Name11197 Surname11197 7.61333
Name11198 Surname11198 5.57333
Name11199 Surname11199 8.34667
Name112 Surname112 7.45333
Name11200 Surname11200 7.68
Name11201 Surname11201 8.77333
Name11202 Surname11202 8.02667
Name11204 Surname11204 6.68
Name11205 Surname11205 6.73333
Name11208 Surname11208 7.26667
Name1121 Surname1121 5.42667
Name11210 Surname11210 6.94667
Name11211 Surname11211 6.78667
Name11213 Surname11213 7.28
Name11214 Surname11214 8.18667
Name11216 Surname11216 5.57333
Name11217 Surname11217 6.17333
Name11218 Surname11218 6.68
Name11219 Surname11219 6.17333
Name11221 Surname11221 5.02667
Name11223 Surname11223 5.81333
Name11225 Surname11225 7.54667
Name11227 Surname11227 7.81333
Name11228 Surname11228 8.13333
Name11229 Surname11229 7.44
Name1123 Surname1123 6.52
Name11233 Surname11233 7.6
Name11236 Surname11236 5.13333
Name11238 Surname11238 5.97333
Name11240 Surname11240 5.65333
Name11242 Surname11242 7.74667
Name11243 Surname11243 6.82667
Name11246 Surname11246 7.61333
Name11247 Surname11247 5.14667
Name11249 Surname11249 7.93333
Name11250 Surname11250 7.86667
Name11251 Surname11251 7.45333
Name11253 Surname11253 6.09333
Name11257 Surname11257 8.61333
Name11258 Surname11258 7.54667
Name11259 Surname11259 7.76
Name11260 Surname11260 8.02667
Name11261 Surname11261 6.98667
Name11263 Surname11263 6.06667
Name11264 Surname11264 6.8
Name11268 Surname11268 5.05333
Name11269 Surname11269 5.52
Name11270 Surname11270 6.85333
Name11271 Surname11271 7.62667
Name11274 Surname11274 7.66667
Name11275 Surname11275 5.54667
Name11276 Surname11276 5.37333
Name11277 Surname11277 5.84
Name11278 Surname11278 5.08
Name11280 Surname11280 8.24
Name11283 Surname11283 8.18667
Name11284 Surname11284 6.77333
Name11288 Surname11288 5.94667
Name11289 Surname11289 8.37333
Name1129 Surname1129 7.28
Name11290 Surname11290 7.73333
Name11292 Surname11292 5.6
Name11293 Surname11293 6.06667
Name11294 Surname11294 5.68
Name11296 Surname11296 7.22667
Name11297 Surname11297 7.90667
Name11298 Surname11298 7.48
Name113 Surname113 5.52
Name11301 Surname11301 6.81333
Name11302 Surname11302 6.52
Name11304 Surname11304 8.48
Name11306 Surname11306 5.08
Name11307 Surname11307 8.29333
Name11308 Surname11308 5.08
Name11309 Surname11309 7.25333
Name11310 Surname11310 5.6
Name11311 Surname11311 5.69333
Name11314 Surname11314 8.26667
Name11315 Surname11315 5.6
Name11316 Surname11316 5.01333
Name11317 Surname11317 7.26667
Name11318 Surname11318 7.64
Name1132 Surname1132 6.04
Name11321 Surname11321 6.17333
Name11324 Surname11324 6.61333
Name11325 Surname11325 7.74667
Name11327 Surname11327 8.26667
Name11328 Surname11328 7.73333
Name11329 Surname11329 5.92
Name1133 Surname1133 8.01333
Name11330 Surname11330 5.81333
Name11332 Surname11332 6.93333
Name11333 Surname11333 5.69333
Name11334 Surname11334 5.08
Name11335 Surname11335 7.98667
Name11336 Surname11336 6.44
Name11337 Surname11337 7.37333
Name11338 Surname11338 8
Name11339 Surname11339 6.48
Name11341 Surname11341 6.61333
Name11344 Surname11344 7.90667
Name11345 Surname11345 7.73333
Name11347 Surname11347 7.64
Name11348 Surname11348 5.78667
Name1135 Surname1135 5.52
Name11350 Surname11350 5.6
Name11352 Surname11352 7.64
Name11355 Surname11355 7.29333
Name11356 Surname11356 7.33333
Name11357 Surname11357 8.21333
Name11358 Surname11358 7.18667
Name11360 Surname11360 6.86667
Name11361 Surname11361 6.25333
Name11362 Surname11362 7.96
Name11364 Surname11364 7.53333
Name11365 Surname11365 6.70667
Name11366 Surname11366 5.58667
Name11367 Surname11367 6
Name11369 Surname11369 5.89333
Name1137 Surname1137 6.70667
Name11373 Surname11373 7.01333
