FirstName Surname Final
Name10142 Surname10142 3.42667
Name10143 Surname10143 2.68
Name10145 Surname10145 2.86667
Name10148 Surname10148 4.58667
Name10149 Surname10149 4.14667
Name10154 Surname10154 2.44
Name10155 Surname10155 4.61333
Name10156 Surname10156 2.86667
Name10159 Surname10159 3.90667
Name1016 Surname1016 3.38667
Name10161 Surname10161 3.25333
Name10164 Surname10164 4.88
Name10165 Surname10165 2.62667
Name10166 Surname10166 4.06667
Name1017 Surname1017 4.74667
Name10171 Surname10171 3.22667
Name10172 Surname10172 2.81333
Name10176 Surname10176 3.48
Name10180 Surname10180 3.56
Name10183 Surname10183 4.93333
Name10184 Surname10184 3.85333
Name10187 Surname10187 3.16
Name10188 Surname10188 3.36
Name1019 Surname1019 3.25333
Name10193 Surname10193 2.81333
Name10195 Surname10195 2.49333
Name10197 Surname10197 2.49333
Name102 Surname102 3.93333
Name1020 Surname1020 3.64
Name10202 Surname10202 2.73333
Name10205 Surname10205 4.82667
Name10207 Surname10207 3.65333
Name10209 Surname10209 3.90667
Name1021 Surname1021 3.05333
Name10211 Surname10211 4.64
Name10214 Surname10214 4.46667
Name10218 Surname10218 4.04
Name10221 Surname10221 3.68
Name10222 Surname10222 3.48
Name10223 Surname10223 4.01333
Name10225 Surname10225 2.81333
Name10227 Surname10227 4.8
Name10229 Surname10229 4.04
Name10230 Surname10230 4.53333
Name10232 Surname10232 3.17333
Name10233 Surname10233 3.92
Name10237 Surname10237 4.4
Name10238 Surname10238 4.33333
Name10239 Surname10239 3.66667
Name10241 Surname10241 3.13333
Name10242 Surname10242 3.88
Name10244 Surname10244 4.74667
Name10245 Surname10245 4.01333
Name10246 Surname10246 4.97333
Name10248 Surname10248 4.22667
Name10249 Surname10249 2.65333
Name10251 Surname10251 2.81333
Name10252 Surname10252 3.6
Name10253 Surname10253 4.77333
Name10256 Surname10256 4.50667
Name10257 Surname10257 2.54667
Name1026 Surname1026 2.33333
Name10260 Surname10260 4.42667
Name10262 Surname10262 3.10667
Name10266 Surname10266 4.2
Name1027 Surname1027 4.82667
Name10272 Surname10272 2.81333
Name10273 Surname10273 2.04
Name10276 Surname10276 3.93333
Name10279 Surname10279 3.42667
Name10280 Surname10280 3.38667
Name10285 Surname10285 3.33333
Name10288 Surname10288 2.78667
Name10290 Surname10290 2.68
Name10291 Surname10291 2.81333
Name10293 Surname10293 4.45333
Name10294 Surname10294 4.78667
Name10295 Surname10295 4.8
Name10297 Surname10297 4.01333
Name10298 Surname10298 4.90667
Name10299 Surname10299 4.29333
Name103 Surname103 4.36
Name1030 Surname1030 3.88
Name10300 Surname10300 3.36
Name10301 Surname10301 3.13333
Name10302 Surname10302 2.36
Name10304 Surname10304 4.82667
Name10305 Surname10305 4.84
Name10308 Surname10308 3.88
Name1031 Surname1031 4.28
Name10314 Surname10314 3.73333
Name10315 Surname10315 3.96
Name10316 Surname10316 3.73333
Name10318 Surname10318 4.93333
Name10323 Surname10323 3.68
Name10324 Surname10324 2.92
Name10325 Surname10325 3.90667
Name1033 Surname1033 3.4
Name10330 Surname10330 4.33333
Name10331 Surname10331 3.52
Name10334 Surname10334 4.8
Name10338 Surname10338 4.77333
Name10340 Surname10340 3.57333
Name10341 Surname10341 3.36
Name10343 Surname10343 3.98667
Name10344 Surname10344 4.85333
Name10347 Surname10347 3.33333
Name10349 Surname10349 2.6
Name10351 Surname10351 3.70667
Name10352 Surname10352 4.69333
Name10353 Surname10353 4.70667
Name10360 Surname10360 3.17333
Name10364 Surname10364 3.62667
Name10365 Surname10365 3.38667
Name10366 Surname10366 2.94667
Name10368 Surname10368 2.49333
Name10371 Surname10371 3.88
Name10374 Surname10374 4.82667
Name10375 Surname10375 3.68
Name10376 Surname10376 3.24
Name10378 Surname10378 2.62667
Name1038 Surname1038 2.78667
Name10381 Surname10381 3.6
Name10385 Surname10385 3.8
Name10388 Surname10388 4.64
Name10392 Surname10392 3.25333
Name10394 Surname10394 3.85333
Name10397 Surname10397 4.17333
Name104 Surname104 3.92
Name10401 Surname10401 4.48
Name10403 Surname10403 4.38667
Name10411 Surname10411 2.78667
Name10412 Surname10412 3.44
Name10417 Surname10417 4.94667
Name10421 Surname10421 4.34667
Name10423 Surname10423 4.48
Name10424 Surname10424 4.12
Name10427 Surname10427 2.38667
Name10428 Surname10428 3.77333
Name10429 Surname10429 4.8
Name1043 Surname1043 2.81333
Name10432 Surname10432 4.25333
Name10433 Surname10433 4.48
Name10435 Surname10435 4.96
Name1044 Surname1044 4.66667
Name10440 Surname10440 4.04
Name10444 Surname10444 3.66667
Name10448 Surname10448 4.45333
Name10449 Surname10449 4.56
Name1045 Surname1045 3.88
Name10453 Surname10453 4.97333
Name10456 Surname10456 2.97333
Name10457 Surname10457 4.34667
Name10458 Surname10458 4.17333
Name1046 Surname1046 2.98667
Name10466 Surname10466 2.76
Name10468 Surname10468 4.48
Name10470 Surname10470 3.54667
Name10473 Surname10473 2.86667
Name10479 Surname10479 4.50667
Name10481 Surname10481 4.29333
Name10487 Surname10487 4.34667
Name10489 Surname10489 3.36
Name10491 Surname10491 3.46667
Name10492 Surname10492 3.45333
Name10493 Surname10493 3.8
Name10494 Surname10494 3.57333
Name10496 Surname10496 3.98667
Name10499 Surname10499 4.58667
Name1050 Surname1050 3.6
Name10508 Surname10508 3.41333
Name10509 Surname10509 4.94667
Name10514 Surname10514 3
Name10518 Surname10518 3.02667
Name10520 Surname10520 4.34667
Name10521 Surname10521 4.42667
Name10522 Surname10522 2.30667
Name10524 Surname10524 3.16
Name10526 Surname10526 4.42667
Name10528 Surname10528 2.81333
Name10529 Surname10529 3.08
Name10530 Surname10530 4.74667
Name10531 Surname10531 3.68
Name10534 Surname10534 4.04
Name10539 Surname10539 3.12
Name1054 Surname1054 3.72
Name10543 Surname10543 2.86667
Name10548 Surname10548 4.01333
Name10549 Surname10549 2.81333
Name10550 Surname10550 3.33333
Name10553 Surname10553 4.01333
Name10556 Surname10556 4.22667
Name10557 Surname10557 3
Name10558 Surname10558 3.92
Name1056 Surname1056 3.68
Name10564 Surname10564 4.82667
Name10567 Surname10567 2.62667
Name10568 Surname10568 3.57333
Name10573 Surname10573 4.84
Name10576 Surname10576 4.76
Name10578 Surname10578 4.36
Name10580 Surname10580 2.65333
Name10581 Surname10581 4.93333
Name10583 Surname10583 3.49333
Name10584 Surname10584 4.06667
Name10586 Surname10586 2.86667
Name10587 Surname10587 4.56
Name10588 Surname10588 4.12
Name10589 Surname10589 3.85333
Name1059 Surname1059 2.76
Name10591 Surname10591 4.52
Name10592 Surname10592 3.76
Name10593 Surname10593 2.76
Name10597 Surname10597 3.02667
Name10598 Surname10598 3.02667
Name106 Surname106 3.65333
Name10600 Surname10600 2.68
Name10601 Surname10601 3.66667
Name10602 Surname10602 3.2
Name10605 Surname10605 3.44
Name10612 Surname10612 3.10667
Name10613 Surname10613 2.65333
Name10614 Surname10614 4.8
Name10617 Surname10617 3.38667
Name1062 Surname1062 3.62667
Name10620 Surname10620 3.06667
Name10622 Surname10622 3.17333
Name10624 Surname10624 3.46667
Name10627 Surname10627 3.98667
Name10632 Surname10632 4.32
Name10633 Surname10633 4.97333
Name10639 Surname10639 3.78667
Name1064 Surname1064 3.42667
Name10640 Surname10640 3.32
Name10642 Surname10642 4.64
Name10646 Surname10646 2.65333
Name10647 Surname10647 3.82667
Name10649 Surname10649 4.82667
Name1065 Surname1065 2.38667
Name10650 Surname10650 4.45333
Name10651 Surname10651 4.72
Name10653 Surname10653 3.53333
Name10654 Surname10654 2.62667
Name10659 Surname10659 3
Name1066 Surname1066 4.57333
Name10663 Surname10663 4.08
Name10671 Surname10671 4.26667
Name10672 Surname10672 3.57333
Name10674 Surname10674 4.74667
Name10675 Surname10675 4.28
Name10681 Surname10681 4.16
Name10682 Surname10682 4.69333
Name10683 Surname10683 3.12
Name10685 Surname10685 3.8
Name10688 Surname10688 3.45333
Name1069 Surname1069 2.86667
Name10692 Surname10692 4.32
Name10695 Surname10695 3.18667
Name10697 Surname10697 4.06667
Name10699 Surname10699 4.4
Name10702 Surname10702 4.4
Name10703 Surname10703 4.68
Name10705 Surname10705 4.09333
Name10707 Surname10707 2.81333
Name10709 Surname10709 4.12
Name10710 Surname10710 4.45333
Name10713 Surname10713 3.65333
Name10718 Surname10718 2.86667
Name10719 Surname10719 3.44
Name1072 Surname1072 4.53333
Name10723 Surname10723 3.90667
Name10724 Surname10724 3.25333
Name10728 Surname10728 3.41333
Name10731 Surname10731 3.02667
Name10732 Surname10732 4.53333
Name10737 Surname10737 3.6
Name10744 Surname10744 4.45333
Name10745 Surname10745 4.58667
Name10751 Surname10751 4.18667
Name10752 Surname10752 3.14667
Name10754 Surname10754 2.82667
Name10758 Surname10758 3.06667
Name10761 Surname10761 4.48
Name10762 Surname10762 3.25333
Name10764 Surname10764 2.70667
Name10765 Surname10765 4.54667
Name10767 Surname10767 3.28
Name1077 Surname1077 3.38667
Name10770 Surname10770 4.82667
Name10773 Surname10773 3.06667
Name10774 Surname10774 3.06667
Name10778 Surname10778 2.89333
Name1078 Surname1078 3.33333
Name10782 Surname10782 3.98667
Name10784 Surname10784 4.92
Name10787 Surname10787 3.06667
Name10788 Surname10788 3.96
Name10789 Surname10789 4.22667
Name1079 Surname1079 2.89333
Name10790 Surname10790 3.54667
Name10791 Surname10791 3.28
Name10792 Surname10792 4.66667
Name10794 Surname10794 2.09333
Name10795 Surname10795 4.17333
Name10796 Surname10796 4.30667
Name10797 Surname10797 3.57333
Name10798 Surname10798 4.2
Name10799 Surname10799 3.85333
Name10800 Surname10800 3.82667
Name10801 Surname10801 4.18667
Name10803 Surname10803 3.22667
Name10806 Surname10806 3.22667
Name10808 Surname10808 3.92
Name10809 Surname10809 4.06667
Name1081 Surname1081 4.53333
Name10811 Surname10811 3.22667
Name10816 Surname10816 3.62667
Name10818 Surname10818 4.46667
Name10819 Surname10819 2.81333
Name1082 Surname1082 3.65333
Name10820 Surname10820 3.09333
Name10821 Surname10821 4.65333
Name10827 Surname10827 4.29333
Name10832 Surname10832 4.05333
Name10833 Surname10833 3.98667
Name10834 Surname10834 2.85333
Name10835 Surname10835 2.89333
Name10836 Surname10836 4.58667
Name10837 Surname10837 3.66667
Name10842 Surname10842 2.76
Name10844 Surname10844 4.45333
Name10845 Surname10845 2.78667
Name10848 Surname10848 3.30667
Name10849 Surname10849 4.34667
Name10853 Surname10853 4.08
Name10857 Surname10857 4.86667
Name10860 Surname10860 4.01333
Name10863 Surname10863 3.42667
Name10868 Surname10868 4.73333
Name10869 Surname10869 3.64
Name10871 Surname10871 3.36
Name10872 Surname10872 2.8
Name10873 Surname10873 4.73333
Name10875 Surname10875 2.68
Name10880 Surname10880 4.61333
Name10882 Surname10882 2.81333
Name10883 Surname10883 3.77333
Name10886 Surname10886 4.69333
Name1089 Surname1089 4.32
Name10891 Surname10891 3.96
Name10893 Surname10893 3.48
Name10894 Surname10894 4.21333
Name10897 Surname10897 3.02667
Name10898 Surname10898 4.81333
Name109 Surname109 4.32
Name10902 Surname10902 3.52
Name10903 Surname10903 4.56
Name10904 Surname10904 4.58667
Name10905 Surname10905 4.30667
Name10906 Surname10906 3.65333
Name10908 Surname10908 4.50667
Name10912 Surname10912 4.37333
Name10915 Surname10915 2.52
Name10916 Surname10916 4.37333
Name10918 Surname10918 2.30667
Name10921 Surname10921 4.48
Name10924 Surname10924 2.22667
Name10925 Surname10925 3
Name10926 Surname10926 3.65333
Name1093 Surname1093 2.77333
Name10930 Surname10930 2.92
Name10931 Surname10931 4.56
Name10933 Surname10933 4.48
Name1094 Surname1094 4.69333
Name10940 Surname10940 3.18667
Name10941 Surname10941 3.29333
Name10945 Surname10945 2.81333
Name10947 Surname10947 2.89333
Name10950 Surname10950 3.44
Name10953 Surname10953 2.86667
Name10955 Surname10955 4.88
Name10956 Surname10956 4.06667
Name10958 Surname10958 4.33333
Name10962 Surname10962 3.2
Name10964 Surname10964 4.34667
Name10966 Surname10966 4.28
Name10967 Surname10967 4.10667
Name10969 Surname10969 2.52
Name10972 Surname10972 3.77333
Name10976 Surname10976 3.36
Name10978 Surname10978 3.70667
Name10979 Surname10979 4.17333
Name10982 Surname10982 4.16
Name10984 Surname10984 4.58667
Name10985 Surname10985 3.81333
Name10989 Surname10989 2.97333
Name1099 Surname1099 4.66667
Name10991 Surname10991 2.52
Name10992 Surname10992 4.25333
Name10993 Surname10993 4.66667
Name10998 Surname10998 4.32
Name11 Surname11 2.96
Name110 Surname110 2.68
Name11001 Surname11001 3.98667
Name11004 Surname11004 3
Name11007 Surname11007 3.53333
Name11008 Surname11008 4.61333
Name11009 Surname11009 4.74667
Name11010 Surname11010 2.49333
Name11018 Surname11018 4.06667
Name11019 Surname11019 3.36
Name11020 Surname11020 2.62667
Name11024 Surname11024 2.57333
Name11025 Surname11025 4.85333
Name11026 Surname11026 3.96
Name11027 Surname11027 4.2
Name11031 Surname11031 4.38667
Name11032 Surname11032 3.02667
Name11035 Surname11035 3.90667
Name11039 Surname11039 4.97333
Name11041 Surname11041 4.16
Name11044 Surname11044 4.48
Name11045 Surname11045 2.44
Name11048 Surname11048 4.89333
Name11049 Surname11049 3.34667
Name1105 Surname1105 3.49333
Name11050 Surname11050 3.08
Name11051 Surname11051 3.76
Name11052 Surname11052 2.74667
Name11053 Surname11053 3.68
Name11054 Surname11054 4.37333
Name11059 Surname11059 4.36
Name1106 Surname1106 3.61333
Name11061 Surname11061 4.85333
Name11063 Surname11063 2.78667
Name11065 Surname11065 3.17333
Name11069 Surname11069 2.94667
Name1107 Surname1107 4.8
Name11072 Surname11072 2.49333
Name11074 Surname11074 4.32
Name11076 Surname11076 4.38667
Name11078 Surname11078 3.08
Name11081 Surname11081 2.92
Name11084 Surname11084 4.77333
Name11085 Surname11085 3.14667
Name11086 Surname11086 4.32
Name11090 Surname11090 4.53333
Name11091 Surname11091 2.57333
Name11092 Surname11092 3.4
Name11096 Surname11096 3.72
Name11099 Surname11099 4.37333
Name111 Surname111 2.90667
Name11101 Surname11101 2.76
Name11102 Surname11102 2.89333
Name11105 Surname11105 3.98667
Name11108 Surname11108 3.30667
Name11109 Surname11109 4.21333
Name11110 Surname11110 4.29333
Name11111 Surname11111 4.12
Name11112 Surname11112 2.62667
Name11119 Surname11119 3.22667
Name11121 Surname11121 3.8
Name11122 Surname11122 3.12
Name11124 Surname11124 2.38667
Name11126 Surname11126 4.34667
Name11127 Surname11127 2.92
Name11128 Surname11128 3.65333
Name11132 Surname11132 4.93333
Name11134 Surname11134 3.96
Name11135 Surname11135 4.16
Name11136 Surname11136 3.90667
Name1114 Surname1114 4.61333
Name11140 Surname11140 3.84
Name11142 Surname11142 2.84
Name11145 Surname11145 4.74667
Name11147 Surname11147 2.74667
Name11148 Surname11148 3.52
Name1115 Surname1115 2.84
Name11155 Surname11155 3.92
Name11157 Surname11157 2.73333
Name11158 Surname11158 3.70667
Name11160 Surname11160 3.56
Name11163 Surname11163 4.06667
Name1117 Surname1117 3.30667
Name11170 Surname11170 3.68
Name11172 Surname11172 3.97333
Name11173 Surname11173 3.54667
Name11174 Surname11174 2.74667
Name11175 Surname11175 4.77333
Name11179 Surname11179 2.22667
Name11186 Surname11186 3.44
Name11187 Surname11187 4.04
Name11193 Surname11193 4.84
Name11194 Surname11194 2.46667
Name11195 Surname11195 3.56
Name11196 Surname11196 3.96
Name1120 Surname1120 2.65333
Name11203 Surname11203 3.57333
Name11206 Surname11206 4.4
Name11207 Surname11207 2.52
Name11209 Surname11209 3.85333
Name11212 Surname11212 3.94667
Name11215 Surname11215 4.16
Name1122 Surname1122 3.61333
Name11220 Surname11220 3.4
Name11222 Surname11222 2.74667
Name11224 Surname11224 3.38667
Name11226 Surname11226 4.68
Name11230 Surname11230 4.56
Name11231 Surname11231 2.86667
Name11232 Surname11232 4.61333
Name11234 Surname11234 4.69333
Name11235 Surname11235 2.94667
Name11237 Surname11237 3.6
Name11239 Surname11239 4.01333
Name1124 Surname1124 3.57333
Name11241 Surname11241 3.26667
Name11244 Surname11244 3.28
Name11245 Surname11245 4.10667
Name11248 Surname11248 2.46667
Name1125 Surname1125 2.28
Name11252 Surname11252 4.29333
Name11254 Surname11254 4.10667
Name11255 Surname11255 3.30667
Name11256 Surname11256 3.86667
Name1126 Surname1126 3.72
Name11262 Surname11262 3.56
Name11265 Surname11265 2.41333
Name11266 Surname11266 2.70667
Name11267 Surname11267 3.21333
Name1127 Surname1127 3.16
Name11272 Surname11272 3.48
Name11273 Surname11273 2.76
Name11279 Surname11279 2.65333
Name1128 Surname1128 3.85333
Name11281 Surname11281 2.92
Name11282 Surname11282 2.76
Name11285 Surname11285 4.66667
Name11286 Surname11286 4.04
Name11287 Surname11287 4.64
Name11291 Surname11291 4.30667
Name11295 Surname11295 3.72
Name11299 Surname11299 3.98667
Name1130 Surname1130 3.09333
Name11300 Surname11300 3.52
Name11303 Surname11303 2.97333
Name11305 Surname11305 2.62667
Name1131 Surname1131 2.98667
Name11312 Surname11312 3.54667
Name11313 Surname11313 4.42667
Name11319 Surname11319 2.78667
Name11320 Surname11320 3.6
Name11322 Surname11322 4.97333
Name11323 Surname11323 3.54667
Name11326 Surname11326 3.38667
Name11331 Surname11331 3.68
Name1134 Surname1134 4.16
Name11340 Surname11340 3.30667
Name11342 Surname11342 4.94667
Name11343 Surname11343 4.52
Name11346 Surname11346 4.14667
Name11349 Surname11349 4.2
Name11351 Surname11351 3.18667
Name11353 Surname11353 2.84
Name11354 Surname11354 2.76
Name11359 Surname11359 4.61333
Name1136 Surname1136 4.26667
Name11363 Surname11363 4.06667
Name11368 Surname11368 4.06667
Name11370 Surname11370 3.96
Name11371 Surname11371 3.53333
Name11372 Surname11372 2.36
Name11374 Surname11374 2.49333
Name11379 Surname11379 3.88
Name1138 Surname1138 4.12
Name11380 Surname11380 3.30667
Name11382 Surname11382 3.76
Name11383 Surname11383 3.68
Name11384 Surname11384 3.05333
Name11387 Surname11387 4.8
Name11388 Surname11388 4.88
Name11391 Surname11391 4.12
Name11392 Surname11392 4
Name11394 Surname11394 4.37333
Name11395 Surname11395 3.22667
Name114 Surname114 4.41333
Name11401 Surname11401 4.76
Name11403 Surname11403 3.09333
Name11404 Surname11404 2.97333
Name11405 Surname11405 2.41333
Name11406 Surname11406 3.22667
Name11410 Surname11410 2.81333
Name11411 Surname11411 4
Name11412 Surname11412 3.52
Name11413 Surname11413 3.50667
Name11414 Surname11414 2.88
Name11416 Surname11416 4.94667
Name11419 Surname11419 4.66667
Name11420 Surname11420 3.82667
Name11422 Surname11422 3.22667
Name11425 Surname11425 2.57333
Name11426 Surname11426 3.54667
Name11427 Surname11427 4.66667
Name11429 Surname11429 4.8
Name1143 Surname1143 4.69333
Name11431 Surname11431 3.58667
Name11432 Surname11432 4.8
Name11434 Surname11434 3.33333
Name11436 Surname11436 4.66667
Name11439 Surname11439 3.69333
Name1144 Surname1144 2.68
Name11443 Surname11443 3.54667
Name11444 Surname11444 4.36
Name11445 Surname11445 4.89333
Name11448 Surname11448 3.52
Name1145 Surname1145 3.82667
Name11452 Surname11452 3.93333
Name11453 Surname11453 4.77333
Name11454 Surname11454 2.65333
Name11455 Surname11455 3.64
Name11456 Surname11456 3.65333
Name11459 Surname11459 3.88
Name11461 Surname11461 3.72
Name11463 Surname11463 4.06667
Name11466 Surname11466 2.78667
Name11467 Surname11467 4.53333
Name11468 Surname11468 3.33333
Name11469 Surname11469 2.96
Name1147 Surname1147 2.86667
Name11470 Surname11470 3.34667
Name11473 Surname11473 4.37333
Name11478 Surname11478 4.98667
Name1148 Surname1148 4.8
Name11480 Surname11480 4.58667
Name11482 Surname11482 3.05333
Name11485 Surname11485 3.8
Name11488 Surname11488 3.25333
Name11490 Surname11490 3.72
Name11491 Surname11491 2.76
Name11492 Surname11492 3.16
Name11494 Surname11494 3
Name11495 Surname11495 4.69333
Name11496 Surname11496 2.54667
Name11497 Surname11497 4.4
Name11498 Surname11498 3.98667
Name11499 Surname11499 3.90667
Name115 Surname115 3.92
Name11500 Surname11500 4.06667
Name11501 Surname11501 2.70667
Name11502 Surname11502 2.65333
Name11503 Surname11503 4.61333
Name11507 Surname11507 4.06667
Name11508 Surname11508 4.14667
Name11513 Surname11513 4.28
Name11519 Surname11519 4.37333
Name1152 Surname1152 4.62667
Name11520 Surname11520 3.08
Name11521 Surname11521 3.12
Name11527 Surname11527 2.84
Name11529 Surname11529 3.85333
Name1153 Surname1153 4.01333
Name11531 Surname11531 2.90667
Name11536 Surname11536 4.41333
Name11539 Surname11539 3.2
Name11540 Surname11540 4.92
Name11542 Surname11542 2.6
Name11543 Surname11543 3.05333
Name11548 Surname11548 4.10667
Name11549 Surname11549 3.58667
Name11550 Surname11550 4.32
Name11566 Surname11566 4.38667
Name11567 Surname11567 4.50667
Name11568 Surname11568 3.89333
Name11571 Surname11571 4.97333
Name11572 Surname11572 2.73333
Name11573 Surname11573 4.81333
Name11574 Surname11574 4.24
Name11575 Surname11575 2.49333
Name11576 Surname11576 3.61333
Name11579 Surname11579 3.54667
Name1158 Surname1158 3.38667
Name11581 Surname11581 4.45333
Name11585 Surname11585 4.78667
Name11587 Surname11587 4.37333
Name11588 Surname11588 4.02667
Name11589 Surname11589 4.77333
Name1159 Surname1159 4.10667
Name11590 Surname11590 2.78667
Name11592 Surname11592 4.61333
Name11593 Surname11593 3.69333
Name11595 Surname11595 4.77333
Name11599 Surname11599 2.65333
Name11600 Surname11600 4.14667
Name11602 Surname11602 4.57333
Name11606 Surname11606 3.93333
Name11608 Surname11608 4.22667
Name11611 Surname11611 3.52
Name11617 Surname11617 3.72
Name11618 Surname11618 2.94667
Name1162 Surname1162 2.76
Name11623 Surname11623 2.52
Name11629 Surname11629 2.68
Name11630 Surname11630 4.06667
Name11634 Surname11634 4.50667
Name11635 Surname11635 3.04
Name11636 Surname11636 3.98667
Name11637 Surname11637 2.62667
Name11639 Surname11639 4.61333
Name11640 Surname11640 4.37333
Name11644 Surname11644 3.54667
Name11647 Surname11647 4.34667
Name11654 Surname11654 3.8
Name11657 Surname11657 2.44
Name11658 Surname11658 4.64
Name11659 Surname11659 3.38667
Name11660 Surname11660 3.64
Name11661 Surname11661 3.33333
Name11669 Surname11669 2.54667
Name11672 Surname11672 4.4
Name11673 Surname11673 4.74667
Name11675 Surname11675 2.84
Name11676 Surname11676 4.06667
Name1168 Surname1168 3.85333
Name11680 Surname11680 4.74667
Name11683 Surname11683 2.89333
Name11684 Surname11684 2.62667
Name11689 Surname11689 4.90667
Name11690 Surname11690 2.65333
Name11696 Surname11696 4.04
Name1170 Surname1170 4.04
Name11701 Surname11701 4.08
Name11703 Surname11703 3.76
Name11707 Surname11707 4.14667
Name11711 Surname11711 4.14667
Name11714 Surname11714 4.45333
Name11715 Surname11715 2.78667
Name11723 Surname11723 4.77333
Name11724 Surname11724 4
Name11727 Surname11727 4.08
Name11728 Surname11728 2.28
Name11729 Surname11729 2.49333
Name11730 Surname11730 3.02667
Name11733 Surname11733 3.8
Name11734 Surname11734 4.04
Name11735 Surname11735 2.76
Name11736 Surname11736 2.62667
Name11738 Surname11738 2.92
Name1174 Surname1174 4.69333
Name11740 Surname11740 2.85333
Name11741 Surname11741 3.28
Name11742 Surname11742 3.44
Name11743 Surname11743 4.78667
Name11745 Surname11745 4.84
Name11748 Surname11748 3.28
Name11749 Surname11749 4.14667
Name1175 Surname1175 4.98667
Name11755 Surname11755 3.09333
Name11757 Surname11757 2.73333
Name11758 Surname11758 3.90667
Name11760 Surname11760 3.94667
Name11762 Surname11762 4.81333
Name11767 Surname11767 3.44
Name11769 Surname11769 4.92
Name11778 Surname11778 2.76
Name1178 Surname1178 4.72
Name11784 Surname11784 4.90667
Name11786 Surname11786 4.13333
Name11787 Surname11787 4.50667
Name11788 Surname11788 2.81333
Name11789 Surname11789 3.62667
Name11790 Surname11790 3.65333
Name11793 Surname11793 3.50667
Name11794 Surname11794 4.24
Name11796 Surname11796 3.58667
Name11797 Surname11797 3.30667
Name11802 Surname11802 4.92
Name11803 Surname11803 3.14667
Name11805 Surname11805 3.4
Name11806 Surname11806 3.46667
Name11807 Surname11807 2.94667
Name11809 Surname11809 4.70667
Name11810 Surname11810 4.88
Name11811 Surname11811 4.44
Name11812 Surname11812 2.78667
Name11825 Surname11825 4.64
Name11826 Surname11826 4.6
Name11827 Surname11827 2.52
Name11831 Surname11831 3.38667
Name11835 Surname11835 4.28
Name11836 Surname11836 4.6
Name11837 Surname11837 3.09333
Name11839 Surname11839 3.93333
Name1184 Surname1184 3.02667
Name11840 Surname11840 2.52
Name11843 Surname11843 4.42667
Name11847 Surname11847 4.74667
Name11849 Surname11849 4.42667
Name11850 Surname11850 3.32
Name11854 Surname11854 2.57333
Name11857 Surname11857 2.89333
Name11858 Surname11858 4.34667
Name11859 Surname11859 3.09333
Name1186 Surname1186 2.73333
Name11860 Surname11860 2.81333
Name11871 Surname11871 4.38667
Name11872 Surname11872 3.12
Name11874 Surname11874 3.72
Name11875 Surname11875 4.09333
Name11877 Surname11877 4.56
Name11880 Surname11880 3.65333
Name11887 Surname11887 4.04
Name1189 Surname1189 4.22667
Name11890 Surname11890 4.74667
Name11897 Surname11897 3.38667
Name11898 Surname11898 2.56
Name119 Surname119 3.38667
Name1190 Surname1190 2.14667
Name11903 Surname11903 3.46667
Name11906 Surname11906 4.92
Name11908 Surname11908 3
Name11910 Surname11910 4.85333
Name11916 Surname11916 2.41333
Name11918 Surname11918 3.70667
Name11920 Surname11920 3.06667
Name11922 Surname11922 4.02667
Name11924 Surname11924 4.50667
Name11930 Surname11930 4.90667
Name11936 Surname11936 2.17333
Name11937 Surname11937 3.02667
Name11939 Surname11939 4.38667
Name11941 Surname11941 4.45333
