FirstName Surname Final
Name82 Surname82 8.24
Name820 Surname820 7.77333
Name821 Surname821 5.54667
Name822 Surname822 5.29333
Name824 Surname824 5.21333
Name828 Surname828 7.61333
Name83 Surname83 5.62667
Name830 Surname830 8.58667
Name832 Surname832 8.37333
Name834 Surname834 6.68
Name835 Surname835 7.18667
Name836 Surname836 6.22667
Name838 Surname838 6.32
Name839 Surname839 6.98667
Name84 Surname84 7.88
Name842 Surname842 7.64
Name844 Surname844 6.46667
Name845 Surname845 8.10667
Name847 Surname847 7.14667
Name848 Surname848 8.45333
Name849 Surname849 6.28
Name850 Surname850 6.22667
Name851 Surname851 7.62667
Name852 Surname852 6.58667
Name853 Surname853 7.88
Name856 Surname856 7.14667
Name857 Surname857 6.50667
Name858 Surname858 8.05333
Name859 Surname859 7.26667
Name86 Surname86 8.16
Name860 Surname860 6.33333
Name861 Surname861 7.88
Name862 Surname862 5.52
Name864 Surname864 5.53333
Name865 Surname865 7.56
Name866 Surname866 7.26667
Name868 Surname868 5.81333
Name869 Surname869 8.34667
Name87 Surname87 6.62667
Name870 Surname870 8.06667
Name873 Surname873 7.34667
Name874 Surname874 6.65333
Name876 Surname876 5.52
Name877 Surname877 7.64
Name879 Surname879 6.85333
Name88 Surname88 7.94667
Name880 Surname880 7.09333
Name881 Surname881 5.86667
Name882 Surname882 6.54667
Name883 Surname883 7.29333
Name884 Surname884 7.2
Name887 Surname887 7.12
Name888 Surname888 5.73333
Name889 Surname889 7.82667
Name89 Surname89 8.66667
Name892 Surname892 5.41333
Name894 Surname894 6.29333
Name896 Surname896 8.64
Name897 Surname897 6.17333
Name9 Surname9 7.82667
Name90 Surname90 6.57333
Name900 Surname900 6.8
Name901 Surname901 6.06667
Name903 Surname903 7.01333
Name904 Surname904 5.08
Name908 Surname908 7.02667
Name91 Surname91 5.93333
Name911 Surname911 6.94667
Name913 Surname913 5.42667
Name916 Surname916 5.89333
Name918 Surname918 6.24
Name919 Surname919 5.74667
Name92 Surname92 6.25333
Name920 Surname920 6.41333
Name921 Surname921 6.02667
Name922 Surname922 7.14667
Name925 Surname925 6.72
Name926 Surname926 5.24
Name927 Surname927 7.53333
Name928 Surname928 8.05333
Name929 Surname929 6.34667
Name93 Surname93 7.6
Name931 Surname931 5.09333
Name932 Surname932 8
Name935 Surname935 5.98667
Name937 Surname937 5.89333
Name94 Surname94 5.89333
Name940 Surname940 7.45333
Name941 Surname941 7.62667
Name942 Surname942 8
Name943 Surname943 7.81333
Name944 Surname944 8.16
Name947 Surname947 8.13333
Name948 Surname948 6.05333
Name949 Surname949 8.26667
Name95 Surname95 8.18667
Name953 Surname953 7.10667
Name954 Surname954 6.36
Name955 Surname955 6.01333
Name956 Surname956 6.76
Name957 Surname957 6.68
Name958 Surname958 6.62667
Name959 Surname959 8.18667
Name963 Surname963 7.94667
Name965 Surname965 7.17333
Name966 Surname966 7.56
Name967 Surname967 7.44
Name97 Surname97 7.61333
Name974 Surname974 6.54667
Name977 Surname977 8.29333
Name978 Surname978 7.29333
Name979 Surname979 5.73333
Name980 Surname980 5.45333
Name982 Surname982 7.4
Name983 Surname983 6.30667
Name985 Surname985 6.89333
Name987 Surname987 8.36
Name989 Surname989 5.90667
Name99 Surname99 5.45333
Name990 Surname990 6.33333
Name993 Surname993 6.4
Name995 Surname995 8.05333
Name997 Surname997 7.50667
Name998 Surname998 7.01333
