FirstName Surname Final
Name10253 Surname10253 4.12
Name10255 Surname10255 3.44
Name10258 Surname10258 4.29333
Name1026 Surname1026 3.85333
Name10262 Surname10262 3.54667
Name10265 Surname10265 3.49333
Name10266 Surname10266 3.57333
Name10268 Surname10268 3.28
Name10272 Surname10272 2.88
Name10274 Surname10274 4.48
Name10278 Surname10278 4.64
Name10280 Surname10280 2.46667
Name10286 Surname10286 4.01333
Name10287 Surname10287 4.64
Name10288 Surname10288 2.86667
Name1029 Surname1029 2.76
Name10294 Surname10294 2.68
Name103 Surname103 4.30667
Name1030 Surname1030 4.42667
Name10300 Surname10300 4.4
Name10301 Surname10301 3.33333
Name10304 Surname10304 4.09333
Name10308 Surname10308 3.30667
Name10311 Surname10311 2.98667
Name10312 Surname10312 4.41333
Name10314 Surname10314 4.02667
Name10315 Surname10315 3.29333
Name10318 Surname10318 2.94667
Name10320 Surname10320 4.2
Name10322 Surname10322 4.38667
Name10326 Surname10326 4.45333
Name10330 Surname10330 2.6
Name10332 Surname10332 4.29333
Name10336 Surname10336 2.68
Name10339 Surname10339 2.86667
Name10345 Surname10345 3.50667
Name1035 Surname1035 4.41333
Name10350 Surname10350 4.34667
Name10351 Surname10351 3.85333
Name10352 Surname10352 2.86667
Name10354 Surname10354 3.64
Name10355 Surname10355 3.8
Name10357 Surname10357 3.58667
Name10358 Surname10358 4.69333
Name10359 Surname10359 4.58667
Name10361 Surname10361 4.50667
Name10362 Surname10362 2.68
Name10363 Surname10363 4.64
Name10369 Surname10369 2.78667
Name10370 Surname10370 4.64
Name10372 Surname10372 3.77333
Name10375 Surname10375 3.6
Name10378 Surname10378 3.41333
Name10384 Surname10384 4.93333
Name10386 Surname10386 4.46667
Name10387 Surname10387 3.2
Name1039 Surname1039 4.85333
Name10390 Surname10390 2.8
Name10392 Surname10392 3.88
Name10395 Surname10395 3.49333
Name10398 Surname10398 4.66667
Name104 Surname104 3.66667
Name1040 Surname1040 4.22667
Name10400 Surname10400 3.48
Name10402 Surname10402 3.96
Name10405 Surname10405 4.45333
Name10406 Surname10406 4.85333
Name10407 Surname10407 4.69333
Name10409 Surname10409 3.52
Name1041 Surname1041 2.76
Name10410 Surname10410 2.81333
Name10411 Surname10411 4.12
Name10414 Surname10414 2.70667
Name10420 Surname10420 2.81333
Name10421 Surname10421 4.32
Name10425 Surname10425 3.06667
Name10428 Surname10428 2.73333
Name1043 Surname1043 4.54667
Name10430 Surname10430 4.08
Name10432 Surname10432 4.46667
Name10434 Surname10434 4.96
Name10436 Surname10436 2.68
Name10442 Surname10442 3.58667
Name10447 Surname10447 3.08
Name10449 Surname10449 3.6
Name1045 Surname1045 3.10667
Name10451 Surname10451 2.84
Name10452 Surname10452 3.25333
Name10454 Surname10454 4.4
Name10457 Surname10457 4.53333
Name10458 Surname10458 2.57333
Name10459 Surname10459 4.48
Name1046 Surname1046 4.41333
Name10460 Surname10460 3.57333
Name10462 Surname10462 2.74667
Name10463 Surname10463 3.04
Name10464 Surname10464 4.56
Name10466 Surname10466 4.86667
Name10468 Surname10468 3.08
Name1047 Surname1047 3.41333
Name10472 Surname10472 3.33333
Name10473 Surname10473 2.76
Name10474 Surname10474 3.52
Name10477 Surname10477 3.41333
Name10478 Surname10478 3.44
Name10480 Surname10480 3.30667
Name10483 Surname10483 4.85333
Name10484 Surname10484 2.81333
Name10485 Surname10485 2.86667
Name10486 Surname10486 2.62667
Name10487 Surname10487 3.65333
Name10489 Surname10489 4.61333
Name1049 Surname1049 4.82667
Name10492 Surname10492 2.46667
Name10495 Surname10495 4.41333
Name10497 Surname10497 2.38667
Name10498 Surname10498 3.88
Name105 Surname105 3.73333
Name1050 Surname1050 4.86667
Name10500 Surname10500 4.22667
Name10501 Surname10501 3.06667
Name10503 Surname10503 3.49333
Name10504 Surname10504 2.61333
Name10505 Surname10505 3.84
Name10507 Surname10507 4.73333
Name10512 Surname10512 3.65333
Name10515 Surname10515 4.84
Name10516 Surname10516 4.69333
Name10518 Surname10518 4.85333
Name10520 Surname10520 4.8
Name10522 Surname10522 3.74667
Name10524 Surname10524 2.89333
Name10526 Surname10526 3.76
Name10528 Surname10528 4.81333
Name10531 Surname10531 3.06667
Name10532 Surname10532 2.38667
Name10534 Surname10534 2.73333
Name10540 Surname10540 4.44
Name10541 Surname10541 2.94667
Name10542 Surname10542 3.38667
Name10543 Surname10543 3.86667
Name10544 Surname10544 3.8
Name10545 Surname10545 3.08
Name10546 Surname10546 3.56
Name10547 Surname10547 4.66667
Name10548 Surname10548 3.58667
Name10549 Surname10549 3.09333
Name1055 Surname1055 3.29333
Name10551 Surname10551 4.69333
Name10553 Surname10553 3.09333
Name10555 Surname10555 3.69333
Name10557 Surname10557 4.94667
Name1056 Surname1056 3.46667
Name10561 Surname10561 3.05333
Name10562 Surname10562 3.66667
Name10563 Surname10563 2.6
Name10567 Surname10567 3.54667
Name10568 Surname10568 3.81333
Name10569 Surname10569 3.46667
Name1057 Surname1057 2.98667
Name10570 Surname10570 4.01333
Name10575 Surname10575 3.30667
Name10576 Surname10576 4.17333
Name1058 Surname1058 3.22667
Name10581 Surname10581 4.86667
Name10582 Surname10582 4.2
Name10583 Surname10583 4.26667
Name10586 Surname10586 4.58667
Name1059 Surname1059 2.76
Name10590 Surname10590 2.89333
Name10593 Surname10593 4.37333
Name10594 Surname10594 2.57333
Name10597 Surname10597 4.69333
Name10598 Surname10598 2.44
Name10599 Surname10599 4.22667
Name106 Surname106 4.72
Name10600 Surname10600 4.05333
Name10601 Surname10601 4.45333
Name10602 Surname10602 4.64
Name10604 Surname10604 3.85333
Name10606 Surname10606 3.77333
Name10607 Surname10607 3.2
Name10608 Surname10608 3.25333
Name10610 Surname10610 3.25333
Name10613 Surname10613 4.06667
Name10618 Surname10618 4.42667
Name10624 Surname10624 3.04
Name10625 Surname10625 3.6
Name1063 Surname1063 3.48
Name10630 Surname10630 3.98667
Name10632 Surname10632 3.64
Name10639 Surname10639 3.05333
Name1064 Surname1064 4.21333
Name10640 Surname10640 2.76
Name10641 Surname10641 2.54667
Name10646 Surname10646 4.74667
Name10647 Surname10647 3.36
Name10648 Surname10648 3.65333
Name1065 Surname1065 2.94667
Name10650 Surname10650 2.90667
Name10652 Surname10652 3.46667
Name10660 Surname10660 3.12
Name10661 Surname10661 4.89333
Name10664 Surname10664 4.30667
Name10670 Surname10670 3.72
Name10677 Surname10677 3.96
Name10680 Surname10680 4.76
Name10682 Surname10682 4.84
Name10684 Surname10684 4.28
Name10685 Surname10685 3.41333
Name10686 Surname10686 4.18667
Name10687 Surname10687 4.69333
Name10690 Surname10690 3.18667
Name10692 Surname10692 2.90667
Name10693 Surname10693 4.58667
Name10694 Surname10694 4.92
Name10695 Surname10695 4.90667
Name10696 Surname10696 4.2
Name10697 Surname10697 3.33333
Name10698 Surname10698 4.04
Name10699 Surname10699 3.08
Name10701 Surname10701 3.49333
Name10702 Surname10702 4
Name10705 Surname10705 4.50667
Name10707 Surname10707 4.76
Name1071 Surname1071 3.2
Name10711 Surname10711 3.68
Name10716 Surname10716 3.36
Name10718 Surname10718 2.81333
Name10720 Surname10720 3.77333
Name10722 Surname10722 4.44
Name10725 Surname10725 4.21333
Name10726 Surname10726 3.38667
Name10727 Surname10727 4.13333
Name10728 Surname10728 4.33333
Name10730 Surname10730 3.28
Name10733 Surname10733 4.72
Name10738 Surname10738 2.22667
Name10741 Surname10741 3.85333
Name10742 Surname10742 2.25333
Name10744 Surname10744 3.44
Name10750 Surname10750 3.90667
Name10752 Surname10752 3.4
Name10753 Surname10753 3.52
Name10756 Surname10756 4.01333
Name10757 Surname10757 2.44
Name1076 Surname1076 3.77333
Name10760 Surname10760 4.06667
Name10763 Surname10763 2.97333
Name10768 Surname10768 4.8
Name10769 Surname10769 2.97333
Name10771 Surname10771 3.93333
Name10774 Surname10774 2.41333
Name10778 Surname10778 4.24
Name10779 Surname10779 3.30667
Name10781 Surname10781 3.70667
Name10783 Surname10783 4.48
Name10792 Surname10792 3.33333
Name10793 Surname10793 3.70667
Name10798 Surname10798 2.41333
Name10799 Surname10799 3.30667
Name108 Surname108 3.93333
Name1080 Surname1080 3.81333
Name10800 Surname10800 4.37333
Name10802 Surname10802 2.84
Name10803 Surname10803 2.81333
Name10804 Surname10804 3.90667
Name10805 Surname10805 4.98667
Name10806 Surname10806 3.22667
Name10807 Surname10807 3.28
Name10808 Surname10808 4.04
Name10810 Surname10810 3.46667
Name10811 Surname10811 4.17333
Name10812 Surname10812 3.08
Name10813 Surname10813 4.98667
Name10814 Surname10814 2.84
Name10817 Surname10817 3.53333
Name10820 Surname10820 3.66667
Name10823 Surname10823 3.65333
Name10826 Surname10826 3.88
Name10827 Surname10827 4.53333
Name10829 Surname10829 2.41333
Name10830 Surname10830 4.48
Name10831 Surname10831 3.73333
Name10837 Surname10837 2.68
Name1084 Surname1084 2.68
Name10843 Surname10843 3.88
Name10846 Surname10846 3.24
Name10847 Surname10847 4.54667
Name10849 Surname10849 3.33333
Name10850 Surname10850 2.38667
Name10851 Surname10851 4.88
Name10853 Surname10853 4.17333
Name10854 Surname10854 3.70667
Name10855 Surname10855 2.38667
Name10858 Surname10858 3.96
Name10862 Surname10862 4.04
Name10869 Surname10869 3.68
Name10871 Surname10871 4.74667
Name10873 Surname10873 3
Name10875 Surname10875 3.98667
Name10878 Surname10878 4.4
Name10879 Surname10879 3.33333
Name10882 Surname10882 4.01333
Name10883 Surname10883 3.33333
Name10887 Surname10887 3.56
Name10888 Surname10888 3.49333
Name10889 Surname10889 3.2
Name10890 Surname10890 4.34667
Name10896 Surname10896 2.52
Name10897 Surname10897 2.62667
Name10898 Surname10898 4.37333
Name10899 Surname10899 4.21333
Name109 Surname109 3.50667
Name1090 Surname1090 2.54667
Name10900 Surname10900 4.04
Name10904 Surname10904 4.64
Name10905 Surname10905 3.82667
Name10907 Surname10907 3.48
Name10909 Surname10909 3.49333
Name10912 Surname10912 4.90667
Name10913 Surname10913 4.58667
Name10914 Surname10914 4.97333
Name10916 Surname10916 2.41333
Name10919 Surname10919 4.2
Name1092 Surname1092 3.44
Name10920 Surname10920 2.49333
Name10921 Surname10921 4.93333
Name10925 Surname10925 4.88
Name10926 Surname10926 2.70667
Name10927 Surname10927 3.93333
Name10929 Surname10929 4.66667
Name10930 Surname10930 4.69333
Name10931 Surname10931 3.13333
Name10933 Surname10933 3.10667
Name10935 Surname10935 2.65333
Name10939 Surname10939 3.08
Name10940 Surname10940 3.28
Name10941 Surname10941 2.73333
Name10945 Surname10945 3.93333
Name10947 Surname10947 3.25333
Name10948 Surname10948 4.12
Name10949 Surname10949 3.88
Name1095 Surname1095 4.58667
Name10950 Surname10950 2.77333
Name10952 Surname10952 3.69333
Name10953 Surname10953 3.58667
Name10954 Surname10954 3.05333
Name10955 Surname10955 4.61333
Name10957 Surname10957 4.30667
Name10958 Surname10958 2.78667
Name10959 Surname10959 4.32
Name1096 Surname1096 2.88
Name10963 Surname10963 3.77333
Name10968 Surname10968 3.08
Name10970 Surname10970 2.65333
Name10971 Surname10971 3.65333
Name10973 Surname10973 3.28
Name10975 Surname10975 3.70667
Name10976 Surname10976 3.88
Name10977 Surname10977 3.82667
Name10983 Surname10983 4.90667
Name10986 Surname10986 3.8
Name10991 Surname10991 2.84
Name10993 Surname10993 4.89333
Name10998 Surname10998 2.81333
Name1100 Surname1100 3.8
Name11005 Surname11005 2.70667
Name11006 Surname11006 3.49333
Name11008 Surname11008 4.66667
Name11010 Surname11010 3.69333
Name11016 Surname11016 4.8
Name1102 Surname1102 3.30667
Name11021 Surname11021 4.17333
Name11023 Surname11023 3.58667
Name11024 Surname11024 3.28
Name11025 Surname11025 4.02667
Name11027 Surname11027 4.04
Name11029 Surname11029 3.74667
Name1103 Surname1103 4.76
Name11030 Surname11030 4.14667
Name11035 Surname11035 3.41333
Name11038 Surname11038 4.82667
Name1104 Surname1104 3.98667
Name11042 Surname11042 4.62667
Name11044 Surname11044 3.09333
Name11045 Surname11045 4.17333
Name11047 Surname11047 3.14667
Name11049 Surname11049 4.54667
Name1105 Surname1105 4.96
Name11050 Surname11050 3.57333
Name11051 Surname11051 4.38667
Name11052 Surname11052 3.93333
Name11060 Surname11060 3
Name11064 Surname11064 4.69333
Name11065 Surname11065 4.53333
Name11066 Surname11066 4.86667
Name1107 Surname1107 3.36
Name11073 Surname11073 2.78667
Name11075 Surname11075 3.61333
Name11077 Surname11077 3.52
Name11078 Surname11078 4.37333
Name11079 Surname11079 2.28
Name11080 Surname11080 3.17333
Name11084 Surname11084 3.30667
Name11086 Surname11086 4.49333
Name11087 Surname11087 3.4
Name11089 Surname11089 3.66667
Name11091 Surname11091 3.12
Name11092 Surname11092 3.09333
Name11096 Surname11096 3.22667
Name11098 Surname11098 3.02667
Name111 Surname111 4.37333
Name11107 Surname11107 2.92
Name11112 Surname11112 4.22667
Name11113 Surname11113 3.54667
Name11117 Surname11117 3.45333
Name1112 Surname1112 4.16
Name11122 Surname11122 3.98667
Name11125 Surname11125 4.78667
Name11126 Surname11126 4.02667
Name11130 Surname11130 3.18667
Name11131 Surname11131 2.76
Name11133 Surname11133 4.74667
Name11134 Surname11134 3.08
Name11135 Surname11135 4.50667
Name11136 Surname11136 4.61333
Name11138 Surname11138 4.94667
Name11139 Surname11139 4.62667
Name11142 Surname11142 3.57333
Name11145 Surname11145 3.62667
Name11149 Surname11149 4.02667
Name11150 Surname11150 2.6
Name11151 Surname11151 4.74667
Name11155 Surname11155 3.68
Name11156 Surname11156 4.38667
Name11157 Surname11157 4.29333
Name11158 Surname11158 2.73333
Name11160 Surname11160 4.16
Name11163 Surname11163 3.90667
Name11167 Surname11167 3.16
Name11168 Surname11168 2.90667
Name11172 Surname11172 4.72
Name11173 Surname11173 3.64
Name11175 Surname11175 4.04
Name1118 Surname1118 4.21333
Name11180 Surname11180 4.09333
Name11183 Surname11183 3.70667
Name11184 Surname11184 3.57333
Name11185 Surname11185 4.2
Name11188 Surname11188 3.49333
Name11189 Surname11189 2.98667
Name1119 Surname1119 2.89333
Name11191 Surname11191 3.69333
Name11192 Surname11192 2.89333
Name11194 Surname11194 3.62667
Name11196 Surname11196 4.29333
Name11199 Surname11199 4.37333
Name1120 Surname1120 4.94667
Name11202 Surname11202 3.25333
Name11204 Surname11204 3.01333
Name11205 Surname11205 4.14667
Name11206 Surname11206 3.93333
Name11209 Surname11209 2.88
Name1121 Surname1121 4.01333
Name11213 Surname11213 2.86667
Name11214 Surname11214 2.78667
Name11215 Surname11215 4.25333
Name1122 Surname1122 4.29333
Name11223 Surname11223 3.44
Name11225 Surname11225 2.52
Name11231 Surname11231 3.12
Name11236 Surname11236 4.17333
Name11237 Surname11237 2.36
Name11238 Surname11238 3.25333
Name11239 Surname11239 3.98667
Name11241 Surname11241 3.08
Name11242 Surname11242 4.97333
Name11243 Surname11243 2.52
Name11248 Surname11248 2.62667
Name1125 Surname1125 4.13333
Name11250 Surname11250 3.02667
Name11251 Surname11251 3.36
Name11260 Surname11260 4.81333
Name11261 Surname11261 3.2
Name11266 Surname11266 4
Name1127 Surname1127 4.24
Name11271 Surname11271 4.92
Name11273 Surname11273 4.56
Name11274 Surname11274 4.64
Name11275 Surname11275 4.97333
Name11277 Surname11277 3.96
Name11278 Surname11278 4.01333
Name11279 Surname11279 4.2
Name1128 Surname1128 4.13333
Name11283 Surname11283 2.97333
Name11284 Surname11284 2.76
Name11288 Surname11288 2.52
Name1129 Surname1129 3.38667
Name11290 Surname11290 3.93333
Name11291 Surname11291 2.73333
Name11292 Surname11292 2.52
Name11293 Surname11293 4.69333
Name11295 Surname11295 3.33333
Name11296 Surname11296 3.13333
Name113 Surname113 3.14667
Name1130 Surname1130 3.98667
Name11300 Surname11300 4.45333
Name11301 Surname11301 2.73333
Name11302 Surname11302 3.22667
Name11303 Surname11303 4.98667
Name11304 Surname11304 3
Name11308 Surname11308 4.90667
Name11313 Surname11313 4.86667
Name11315 Surname11315 4.06667
Name11316 Surname11316 2.82667
Name11317 Surname11317 2.70667
Name11319 Surname11319 3.30667
Name1132 Surname1132 3.6
Name11320 Surname11320 3.18667
Name11321 Surname11321 2.84
Name11325 Surname11325 4.34667
Name11327 Surname11327 3.49333
Name11332 Surname11332 3.13333
Name11334 Surname11334 2.76
Name11337 Surname11337 3
Name11338 Surname11338 3.98667
Name1134 Surname1134 4.74667
Name11341 Surname11341 4.8
Name11342 Surname11342 3.57333
Name11345 Surname11345 3.72
Name11348 Surname11348 4.26667
Name1135 Surname1135 3.33333
Name11351 Surname11351 3.17333
Name11353 Surname11353 3.30667
Name11356 Surname11356 3.33333
Name11357 Surname11357 3.16
Name11360 Surname11360 3.08
Name11363 Surname11363 3.25333
Name11367 Surname11367 3.36
Name11368 Surname11368 2.97333
Name11374 Surname11374 2.73333
Name11375 Surname11375 4.50667
Name11377 Surname11377 4.26667
Name11379 Surname11379 4.69333
Name11381 Surname11381 3.97333
Name11383 Surname11383 2.78667
Name11384 Surname11384 2.84
Name11385 Surname11385 2.68
Name11386 Surname11386 2.28
Name11389 Surname11389 3.17333
Name11395 Surname11395 4.25333
Name11397 Surname11397 3.02667
Name114 Surname114 3.88
Name1140 Surname1140 3.10667
Name11402 Surname11402 3.36
Name11406 Surname11406 3.45333
Name11407 Surname11407 3.08
Name11409 Surname11409 2.94667
Name11410 Surname11410 2.57333
Name11412 Surname11412 3.94667
Name11414 Surname11414 3.33333
Name11416 Surname11416 2.70667
Name11417 Surname11417 4.66667
Name11419 Surname11419 2.78667
Name11420 Surname11420 3.82667
Name11421 Surname11421 2.65333
Name11425 Surname11425 3.68
Name11427 Surname11427 3.12
Name11430 Surname11430 2.62667
Name11432 Surname11432 3.46667
Name11434 Surname11434 3.22667
Name11437 Surname11437 2.92
Name11441 Surname11441 2.96
Name11442 Surname11442 3.38667
Name11445 Surname11445 3
Name11446 Surname11446 2.94667
Name11447 Surname11447 4.97333
Name11448 Surname11448 3.96
Name1145 Surname1145 4.30667
Name11452 Surname11452 4.4
Name11453 Surname11453 4.12
Name11454 Surname11454 4.94667
Name11456 Surname11456 3.13333
Name11457 Surname11457 4.94667
Name11459 Surname11459 3.85333
Name1146 Surname1146 3.44
Name11465 Surname11465 3.36
Name11466 Surname11466 3.88
Name11469 Surname11469 2.98667
Name11473 Surname11473 3.57333
Name11475 Surname11475 4.86667
Name11476 Surname11476 3.85333
Name11478 Surname11478 4.89333
Name1148 Surname1148 3.57333
Name11480 Surname11480 4.85333
Name11483 Surname11483 3.6
Name11486 Surname11486 3.72
Name11488 Surname11488 4.70667
Name11489 Surname11489 3.81333
Name11490 Surname11490 4.61333
Name11495 Surname11495 4.74667
Name11497 Surname11497 2.30667
Name1150 Surname1150 3.90667
Name11500 Surname11500 3.64
Name11505 Surname11505 3.44
Name11507 Surname11507 3.46667
Name1151 Surname1151 2.92
Name11514 Surname11514 2.81333
Name11515 Surname11515 2.57333
Name11517 Surname11517 2.97333
Name11519 Surname11519 4.42667
Name11521 Surname11521 3.77333
Name11522 Surname11522 4.01333
Name11525 Surname11525 3.26667
Name11527 Surname11527 2.97333
Name11530 Surname11530 3.66667
Name11531 Surname11531 3.08
Name11532 Surname11532 4.29333
Name11533 Surname11533 3.93333
Name11536 Surname11536 4.22667
Name11538 Surname11538 4.10667
Name11539 Surname11539 4.50667
Name1154 Surname1154 4.06667
Name11540 Surname11540 4.49333
Name11541 Surname11541 4.09333
Name11544 Surname11544 3.84
Name11548 Surname11548 3.10667
Name1155 Surname1155 4.06667
Name11550 Surname11550 4.14667
Name11554 Surname11554 4.84
Name11555 Surname11555 4.42667
Name11557 Surname11557 2.84
Name11558 Surname11558 3.52
Name11559 Surname11559 4.88
Name11560 Surname11560 3.66667
Name11561 Surname11561 2.57333
Name11566 Surname11566 2.30667
Name11568 Surname11568 4.06667
Name11569 Surname11569 4.18667
Name1157 Surname1157 3.09333
Name11571 Surname11571 4.50667
Name11578 Surname11578 4.58667
Name11582 Surname11582 3.14667
Name11584 Surname11584 3.36
Name11588 Surname11588 2.97333
Name11589 Surname11589 2.8
Name11591 Surname11591 3.2
Name11592 Surname11592 4.28
Name11593 Surname11593 3.82667
Name11595 Surname11595 3.78667
Name11598 Surname11598 3.58667
Name1160 Surname1160 3.42667
Name11600 Surname11600 2.38667
Name11601 Surname11601 3.2
Name11604 Surname11604 2.68
Name11605 Surname11605 4.64
Name11608 Surname11608 2.93333
Name11610 Surname11610 4.77333
Name11612 Surname11612 2.46667
Name1162 Surname1162 3.10667
Name11620 Surname11620 4.56
Name11625 Surname11625 4.32
Name11632 Surname11632 3.85333
Name11635 Surname11635 3
Name11637 Surname11637 3.38667
Name11638 Surname11638 4.34667
Name11639 Surname11639 4.53333
Name1164 Surname1164 2.97333
Name11641 Surname11641 3.32
Name11643 Surname11643 4.16
Name11644 Surname11644 4.56
Name11645 Surname11645 3.98667
Name11646 Surname11646 4.77333
Name11648 Surname11648 4.42667
Name11649 Surname11649 4.70667
Name1165 Surname1165 2.84
Name11650 Surname11650 2.44
Name11652 Surname11652 3.05333
Name11653 Surname11653 3.6
Name11654 Surname11654 3.54667
Name11659 Surname11659 4.26667
Name1166 Surname1166 3.46667
Name11660 Surname11660 3.6
Name11661 Surname11661 4.37333
Name11662 Surname11662 3.38667
Name11663 Surname11663 3.46667
Name11664 Surname11664 4.12
Name11665 Surname11665 2.76
Name11666 Surname11666 3.58667
Name11669 Surname11669 4.21333
Name11670 Surname11670 3.30667
Name11671 Surname11671 3.14667
Name11673 Surname11673 2.90667
Name11674 Surname11674 3.74667
Name11681 Surname11681 3.88
Name11682 Surname11682 3.69333
Name11688 Surname11688 2.52
Name11689 Surname11689 3.16
Name11690 Surname11690 4.89333
Name11692 Surname11692 4.72
Name11693 Surname11693 3.33333
Name117 Surname117 3.34667
Name11701 Surname11701 4.14667
Name11703 Surname11703 3.44
Name11705 Surname11705 4.82667
Name11707 Surname11707 3.38667
Name1171 Surname1171 2.65333
Name11710 Surname11710 4.25333
Name11712 Surname11712 3.90667
Name11713 Surname11713 2.33333
Name11715 Surname11715 3.30667
Name11717 Surname11717 3.77333
Name11718 Surname11718 3.88
Name11721 Surname11721 4.4
Name11726 Surname11726 3.09333
Name11727 Surname11727 4.2
Name11729 Surname11729 2.68
Name1173 Surname1173 3.78667
Name11732 Surname11732 3.49333
Name11736 Surname11736 4.48
Name11737 Surname11737 4.41333
Name11739 Surname11739 3.57333
Name1174 Surname1174 3.41333
Name11741 Surname11741 4.26667
Name11743 Surname11743 3.62667
Name11747 Surname11747 2.73333
Name11748 Surname11748 3.05333
Name1175 Surname1175 3.82667
Name11750 Surname11750 3.53333
Name11751 Surname11751 3.93333
Name11752 Surname11752 3.13333
Name11754 Surname11754 2.54667
Name11757 Surname11757 4.24
Name11759 Surname11759 3.49333
Name11760 Surname11760 4.77333
Name11762 Surname11762 2.73333
Name11763 Surname11763 4.4
Name11764 Surname11764 2.6
Name11765 Surname11765 4.6
Name11766 Surname11766 4.22667
Name11768 Surname11768 3.46667
Name11769 Surname11769 4.93333
Name1177 Surname1177 4.22667
Name11776 Surname11776 3.61333
Name11778 Surname11778 3.88
Name1178 Surname1178 3.09333
Name11781 Surname11781 3.38667
Name11782 Surname11782 4.18667
Name11783 Surname11783 3.58667
Name11784 Surname11784 3.65333
Name11787 Surname11787 3.61333
Name11789 Surname11789 4.04
Name11792 Surname11792 3.90667
Name11794 Surname11794 2.81333
Name11797 Surname11797 4.06667
Name11799 Surname11799 2.36
Name11800 Surname11800 3.04
Name11802 Surname11802 3.65333
Name11803 Surname11803 4.53333
Name11804 Surname11804 2.70667
Name11806 Surname11806 3.53333
Name11807 Surname11807 4.76
Name1181 Surname1181 3.89333
Name11810 Surname11810 3.85333
Name11819 Surname11819 4.53333
Name11825 Surname11825 4.04
Name1183 Surname1183 4.94667
Name11830 Surname11830 3.90667
Name11832 Surname11832 4.94667
Name11835 Surname11835 3.53333
Name11837 Surname11837 4.13333
Name11842 Surname11842 2.70667
Name11843 Surname11843 3.88
Name11847 Surname11847 3.30667
Name11848 Surname11848 3.22667
Name11849 Surname11849 2.8
