FirstName Surname Final
Name344 Surname344 7.72
Name345 Surname345 7.34667
Name346 Surname346 6.65333
Name349 Surname349 6.78667
Name350 Surname350 5.37333
Name351 Surname351 8.4
Name352 Surname352 8.02667
Name353 Surname353 5.76
Name354 Surname354 8.16
Name355 Surname355 7.49333
Name356 Surname356 6.46667
Name358 Surname358 6.6
Name359 Surname359 5.78667
Name36 Surname36 8.24
Name360 Surname360 6.58667
Name361 Surname361 6.08
Name362 Surname362 8.34667
Name363 Surname363 6.33333
Name364 Surname364 8.37333
Name365 Surname365 5
Name368 Surname368 5.78667
Name370 Surname370 7.48
Name372 Surname372 8.05333
Name373 Surname373 7.45333
Name375 Surname375 8.24
Name376 Surname376 6.37333
Name378 Surname378 5.62667
Name38 Surname38 6.37333
Name380 Surname380 6.14667
Name382 Surname382 7.09333
Name383 Surname383 6.90667
Name384 Surname384 6.41333
Name386 Surname386 6.98667
Name387 Surname387 6.22667
Name388 Surname388 7.10667
Name389 Surname389 7.29333
Name39 Surname39 6.46667
Name390 Surname390 5.85333
Name392 Surname392 6.77333
Name393 Surname393 8.08
Name397 Surname397 5.10667
Name398 Surname398 6.74667
Name40 Surname40 7.88
Name400 Surname400 6.93333
Name401 Surname401 6.49333
Name402 Surname402 5.84
Name403 Surname403 8.05333
Name406 Surname406 6.62667
Name407 Surname407 5.22667
Name408 Surname408 6.65333
Name409 Surname409 5.97333
Name410 Surname410 7.14667
Name412 Surname412 5.13333
Name413 Surname413 6.93333
Name414 Surname414 5.34667
Name417 Surname417 5.81333
Name418 Surname418 7.61333
Name419 Surname419 6.96
Name420 Surname420 5.73333
Name422 Surname422 5.81333
Name423 Surname423 8.2
Name424 Surname424 7.94667
Name427 Surname427 5.92
Name43 Surname43 7.14667
Name431 Surname431 5.49333
Name432 Surname432 8.18667
Name433 Surname433 7.64
Name435 Surname435 5.72
Name436 Surname436 5.69333
Name437 Surname437 8.8
Name438 Surname438 7.72
Name439 Surname439 7.8
Name44 Surname44 7.81333
Name440 Surname440 6.05333
Name441 Surname441 5.89333
Name442 Surname442 5.32
Name444 Surname444 5.56
Name447 Surname447 5.24
Name448 Surname448 6.12
Name45 Surname45 8.42667
Name450 Surname450 6.61333
Name451 Surname451 5.81333
Name452 Surname452 6.73333
Name454 Surname454 5.89333
Name455 Surname455 6.88
Name456 Surname456 5.16
Name457 Surname457 5.56
Name459 Surname459 7.2
Name46 Surname46 7.72
Name460 Surname460 6.8
Name461 Surname461 5.14667
Name467 Surname467 5.78667
Name468 Surname468 8.26667
Name469 Surname469 8.34667
Name472 Surname472 5.81333
Name473 Surname473 6.25333
Name474 Surname474 5.21333
Name475 Surname475 7.28
Name476 Surname476 5.96
Name478 Surname478 6.74667
Name48 Surname48 8.18667
Name481 Surname481 6.68
Name484 Surname484 8.06667
Name486 Surname486 7.4
Name489 Surname489 6.18667
Name49 Surname49 6.69333
Name491 Surname491 6.14667
Name493 Surname493 5.92
Name495 Surname495 7.64
Name496 Surname496 7.66667
Name497 Surname497 8.08
Name498 Surname498 8.42667
Name499 Surname499 7.61333
Name5 Surname5 6.22667
Name50 Surname50 5.26667
Name501 Surname501 7.46667
Name502 Surname502 5.68
Name503 Surname503 7.30667
Name505 Surname505 6.84
Name506 Surname506 7.29333
Name507 Surname507 7.58667
Name508 Surname508 6.33333
Name51 Surname51 6.88
Name510 Surname510 6.90667
Name511 Surname511 5.12
Name513 Surname513 5.69333
Name514 Surname514 6.69333
Name516 Surname516 5.94667
Name518 Surname518 5.76
Name519 Surname519 5.89333
Name52 Surname52 7.88
Name520 Surname520 7.36
Name521 Surname521 5.97333
Name525 Surname525 8.50667
Name527 Surname527 7.66667
Name529 Surname529 5.10667
Name530 Surname530 7.85333
Name532 Surname532 5.29333
Name533 Surname533 5.72
Name534 Surname534 6.21333
Name535 Surname535 5.94667
Name537 Surname537 8.09333
Name539 Surname539 5.24
Name540 Surname540 7.37333
Name541 Surname541 6.33333
Name544 Surname544 7.66667
Name548 Surname548 7.09333
Name549 Surname549 8.16
Name554 Surname554 7.54667
Name556 Surname556 6.22667
Name557 Surname557 7.85333
Name56 Surname56 6.93333
Name560 Surname560 5.84
Name561 Surname561 7.88
Name562 Surname562 5.30667
Name564 Surname564 6.62667
Name565 Surname565 7.56
Name567 Surname567 6.02667
Name569 Surname569 5.46667
Name57 Surname57 5.45333
Name571 Surname571 5.66667
Name572 Surname572 6.74667
Name573 Surname573 5.08
Name574 Surname574 5.29333
Name576 Surname576 8.50667
Name577 Surname577 8.08
Name578 Surname578 7.13333
Name58 Surname58 8.08
Name581 Surname581 7.92
Name582 Surname582 6.21333
Name583 Surname583 6.94667
Name584 Surname584 7.89333
Name585 Surname585 5.68
Name587 Surname587 5.89333
Name588 Surname588 8.21333
Name593 Surname593 5.32
Name595 Surname595 6.41333
Name597 Surname597 6.82667
Name598 Surname598 6.44
Name599 Surname599 6.96
Name6 Surname6 6.41333
Name60 Surname60 5.73333
Name600 Surname600 8.61333
Name601 Surname601 6.77333
Name606 Surname606 6.14667
Name608 Surname608 5.29333
Name610 Surname610 8.4
Name612 Surname612 6.01333
Name616 Surname616 5.01333
Name619 Surname619 7.90667
Name62 Surname62 7.53333
Name622 Surname622 5.38667
Name626 Surname626 6.88
Name628 Surname628 6.65333
Name629 Surname629 8.04
Name63 Surname63 7.22667
Name632 Surname632 5.16
Name635 Surname635 6.6
Name636 Surname636 6.98667
Name637 Surname637 8.69333
Name638 Surname638 8.14667
Name640 Surname640 5.86667
Name641 Surname641 7.04
Name642 Surname642 6.38667
Name644 Surname644 6.25333
Name645 Surname645 7.56
Name646 Surname646 5.62667
Name648 Surname648 7.56
Name650 Surname650 6.28
Name651 Surname651 8.45333
Name653 Surname653 7.53333
Name654 Surname654 7.09333
Name655 Surname655 8.21333
Name658 Surname658 7.66667
Name66 Surname66 5
Name663 Surname663 7.09333
Name664 Surname664 7.98667
Name665 Surname665 5.94667
Name671 Surname671 7.72
Name676 Surname676 7.08
Name679 Surname679 5.81333
Name68 Surname68 6.62667
Name681 Surname681 5.89333
Name682 Surname682 5.48
Name683 Surname683 5.81333
Name684 Surname684 8.09333
Name685 Surname685 5.81333
Name687 Surname687 7.13333
Name689 Surname689 5.73333
Name69 Surname69 5.65333
Name690 Surname690 6.57333
Name691 Surname691 5.92
Name692 Surname692 7.62667
Name693 Surname693 7.61333
Name694 Surname694 5.24
Name695 Surname695 7.04
Name696 Surname696 7.45333
Name697 Surname697 5.56
Name70 Surname70 6.46667
Name701 Surname701 6.8
Name702 Surname702 7.58667
Name704 Surname704 7.72
Name706 Surname706 5.24
Name707 Surname707 6.13333
Name708 Surname708 7.61333
Name71 Surname71 5.16
Name710 Surname710 7.09333
Name711 Surname711 6.70667
Name714 Surname714 5.54667
Name715 Surname715 6.82667
Name716 Surname716 7.86667
Name718 Surname718 8.08
Name720 Surname720 8.58667
Name722 Surname722 8.69333
Name724 Surname724 5.98667
Name725 Surname725 6.68
Name73 Surname73 5.61333
Name730 Surname730 5.78667
Name731 Surname731 6.36
Name733 Surname733 8.26667
Name734 Surname734 6.96
Name738 Surname738 7.88
Name74 Surname74 5.81333
Name743 Surname743 7.2
Name744 Surname744 5.98667
Name746 Surname746 5.42667
Name747 Surname747 5.65333
Name748 Surname748 7.72
Name749 Surname749 5.24
Name75 Surname75 7.84
Name750 Surname750 6.93333
Name753 Surname753 6.10667
Name756 Surname756 5.29333
Name757 Surname757 6.42667
Name758 Surname758 7.01333
Name759 Surname759 5.10667
Name76 Surname76 8.18667
Name761 Surname761 7.08
Name762 Surname762 5.97333
Name763 Surname763 5.10667
Name764 Surname764 6.05333
Name766 Surname766 5.84
Name767 Surname767 6.05333
Name768 Surname768 7.94667
Name770 Surname770 7.17333
Name771 Surname771 7.73333
Name772 Surname772 6.10667
Name774 Surname774 7.14667
Name775 Surname775 8.56
Name777 Surname777 5.04
Name778 Surname778 5.26667
Name779 Surname779 6.41333
Name78 Surname78 7.88
Name780 Surname780 5.76
Name781 Surname781 8.24
Name782 Surname782 7.81333
Name784 Surname784 6.65333
Name785 Surname785 5.84
Name787 Surname787 6.17333
Name788 Surname788 6.90667
Name79 Surname79 6.61333
Name790 Surname790 5.96
Name793 Surname793 8.44
Name794 Surname794 7.28
Name795 Surname795 8.53333
Name798 Surname798 5.65333
Name799 Surname799 5.05333
Name8 Surname8 6.45333
Name80 Surname80 8.29333
Name800 Surname800 7.85333
Name802 Surname802 5.46667
Name803 Surname803 7.09333
Name806 Surname806 6.72
Name807 Surname807 8.10667
Name809 Surname809 5.96
Name81 Surname81 7.30667
Name811 Surname811 6.22667
Name813 Surname813 5.14667
Name814 Surname814 6.28
Name815 Surname815 6.54667
Name816 Surname816 5.94667
Name817 Surname817 7.48
Name818 Surname818 8.53333
Name819 Surname819 5.53333
Name82 Surname82 7.58667
Name820 Surname820 5.4
Name821 Surname821 5.62667
Name823 Surname823 6.64
Name825 Surname825 7.45333
Name827 Surname827 8.74667
Name828 Surname828 5.41333
Name829 Surname829 5.86667
Name834 Surname834 7.94667
Name835 Surname835 6.2
Name836 Surname836 6.41333
Name838 Surname838 5.56
Name839 Surname839 5.49333
Name840 Surname840 7.69333
Name843 Surname843 5.62667
Name847 Surname847 5.34667
Name848 Surname848 7.14667
Name849 Surname849 6.02667
Name854 Surname854 6.49333
Name855 Surname855 5.58667
Name858 Surname858 7.4
Name863 Surname863 8.37333
Name864 Surname864 7.8
Name866 Surname866 6.17333
Name867 Surname867 6.90667
Name868 Surname868 5.2
Name869 Surname869 6.36
Name87 Surname87 7.69333
Name870 Surname870 6.82667
Name871 Surname871 8.16
Name874 Surname874 7.49333
Name875 Surname875 7.12
Name880 Surname880 8.26667
Name881 Surname881 6.13333
Name883 Surname883 7.69333
Name884 Surname884 7.14667
Name886 Surname886 6.52
Name887 Surname887 7.30667
Name89 Surname89 5.70667
Name892 Surname892 6.30667
Name898 Surname898 6.8
Name9 Surname9 7.85333
Name90 Surname90 7.14667
Name900 Surname900 5.62667
Name901 Surname901 5.08
Name902 Surname902 6.2
Name905 Surname905 8.02667
Name906 Surname906 6.82667
Name907 Surname907 7.66667
Name908 Surname908 5.12
Name909 Surname909 6.36
Name91 Surname91 7.97333
Name910 Surname910 8.8
Name911 Surname911 5.13333
Name912 Surname912 6.22667
Name913 Surname913 6.58667
Name914 Surname914 6.76
Name916 Surname916 5
Name917 Surname917 5.62667
Name918 Surname918 8.22667
Name919 Surname919 6.57333
Name92 Surname92 7.56
Name920 Surname920 5.90667
Name921 Surname921 5.37333
Name923 Surname923 5.42667
Name924 Surname924 8.10667
Name926 Surname926 5.82667
Name928 Surname928 7.30667
Name932 Surname932 5.70667
Name935 Surname935 5.29333
Name936 Surname936 8.29333
Name938 Surname938 7.6
Name939 Surname939 5.10667
Name94 Surname94 7.72
Name945 Surname945 7.70667
Name946 Surname946 7.12
Name947 Surname947 5.01333
Name948 Surname948 7.69333
Name95 Surname95 7.21333
Name950 Surname950 5.45333
Name951 Surname951 7.13333
Name953 Surname953 6.57333
Name959 Surname959 7.29333
Name961 Surname961 7.64
Name962 Surname962 8.34667
Name964 Surname964 8.53333
Name966 Surname966 7.70667
Name967 Surname967 7.77333
Name968 Surname968 6.2
Name969 Surname969 6.61333
Name970 Surname970 7.24
Name972 Surname972 7.56
Name973 Surname973 5.77333
Name974 Surname974 8.02667
Name975 Surname975 7.73333
Name976 Surname976 8.37333
Name977 Surname977 8.08
Name978 Surname978 6.8
Name981 Surname981 6.68
Name983 Surname983 6.61333
Name984 Surname984 8.37333
Name986 Surname986 6.70667
Name989 Surname989 6.48
Name990 Surname990 7.22667
Name991 Surname991 6.06667
Name992 Surname992 8.02667
Name993 Surname993 8.24
Name996 Surname996 7.09333
Name998 Surname998 5.09333
Name999 Surname999 6.90667
