FirstName Surname Final
Name275 Surname275 3.14667
Name282 Surname282 3.28
Name283 Surname283 3.25333
Name284 Surname284 4.77333
Name286 Surname286 2.92
Name287 Surname287 3.25333
Name288 Surname288 4.74667
Name289 Surname289 3.44
Name292 Surname292 2.89333
Name294 Surname294 4.88
Name296 Surname296 4.68
Name297 Surname297 3.49333
Name298 Surname298 3.68
Name299 Surname299 3.08
Name30 Surname30 4.42667
Name300 Surname300 3.46667
Name307 Surname307 4.93333
Name311 Surname311 4.86667
Name312 Surname312 4.09333
Name313 Surname313 4.61333
Name316 Surname316 3.44
Name317 Surname317 3.33333
Name319 Surname319 2.44
Name322 Surname322 2.90667
Name323 Surname323 1.96
Name325 Surname325 4.93333
Name327 Surname327 4.14667
Name328 Surname328 2.57333
Name334 Surname334 4.48
Name338 Surname338 3.85333
Name34 Surname34 3.93333
Name341 Surname341 2.65333
Name342 Surname342 4.09333
Name343 Surname343 3.88
Name344 Surname344 3.14667
Name348 Surname348 2.28
Name349 Surname349 3.29333
Name351 Surname351 4.33333
Name353 Surname353 4.81333
Name355 Surname355 2.97333
Name357 Surname357 2.52
Name358 Surname358 3.61333
Name359 Surname359 3.64
Name36 Surname36 3.41333
Name360 Surname360 3.36
Name363 Surname363 3.50667
Name365 Surname365 4.28
Name368 Surname368 4.96
Name37 Surname37 2.62667
Name370 Surname370 3.25333
Name371 Surname371 4.56
Name374 Surname374 4.93333
Name376 Surname376 2.70667
Name379 Surname379 4.58667
Name38 Surname38 4.50667
Name380 Surname380 4.38667
Name381 Surname381 4.76
Name382 Surname382 4.48
Name383 Surname383 3.38667
Name385 Surname385 2.76
Name389 Surname389 4.89333
Name390 Surname390 3.89333
Name394 Surname394 2.88
Name397 Surname397 2.93333
Name398 Surname398 4.53333
Name401 Surname401 4.04
Name402 Surname402 3.6
Name405 Surname405 3.33333
Name407 Surname407 4.86667
Name408 Surname408 2.86667
Name41 Surname41 4.77333
Name412 Surname412 2.76
Name414 Surname414 4.28
Name416 Surname416 4.8
Name42 Surname42 4.69333
Name423 Surname423 2.76
Name424 Surname424 3.10667
Name425 Surname425 3.70667
Name426 Surname426 4.85333
Name427 Surname427 2.57333
Name429 Surname429 3.65333
Name430 Surname430 3.96
Name431 Surname431 4.46667
Name434 Surname434 4.81333
Name435 Surname435 2.90667
Name436 Surname436 3.17333
Name437 Surname437 3.36
Name439 Surname439 3.93333
Name441 Surname441 3.30667
Name442 Surname442 3.6
Name443 Surname443 3.10667
Name444 Surname444 2.70667
Name447 Surname447 4.25333
Name449 Surname449 3.16
Name452 Surname452 3.01333
Name454 Surname454 2.89333
Name455 Surname455 3.73333
Name459 Surname459 3.04
Name46 Surname46 3.90667
Name460 Surname460 4.89333
Name461 Surname461 4.22667
Name464 Surname464 4.30667
Name467 Surname467 4.13333
Name468 Surname468 2.94667
Name469 Surname469 3.6
Name470 Surname470 4.22667
Name471 Surname471 3.54667
Name475 Surname475 4.17333
Name48 Surname48 4.29333
Name480 Surname480 3.86667
Name481 Surname481 3.14667
Name482 Surname482 3.21333
Name484 Surname484 3.65333
Name485 Surname485 4.81333
Name486 Surname486 3.44
Name49 Surname49 4.89333
Name492 Surname492 2.44
Name495 Surname495 3.4
Name498 Surname498 3.52
Name5 Surname5 2.49333
Name50 Surname50 4.02667
Name501 Surname501 4.4
Name502 Surname502 3.28
Name504 Surname504 2.65333
Name506 Surname506 4.37333
Name507 Surname507 2.36
Name510 Surname510 3.13333
Name513 Surname513 3.05333
Name516 Surname516 4.33333
Name518 Surname518 4.06667
Name527 Surname527 2.94667
Name529 Surname529 4.4
Name530 Surname530 3.54667
Name532 Surname532 3.50667
Name533 Surname533 3.88
Name535 Surname535 4.4
Name537 Surname537 3.44
Name538 Surname538 2.30667
Name539 Surname539 4.69333
Name541 Surname541 4.69333
Name543 Surname543 3.85333
Name544 Surname544 4.28
Name546 Surname546 4.57333
Name548 Surname548 3.57333
Name549 Surname549 4.13333
Name55 Surname55 4.04
Name550 Surname550 2.88
Name551 Surname551 3.17333
Name554 Surname554 4.90667
Name555 Surname555 3.14667
Name556 Surname556 4.84
Name557 Surname557 4.85333
Name559 Surname559 3.58667
Name562 Surname562 3.58667
Name563 Surname563 4.61333
Name567 Surname567 4.24
Name569 Surname569 3.37333
Name57 Surname57 3.16
Name570 Surname570 4.77333
Name571 Surname571 3.12
Name574 Surname574 2.41333
Name575 Surname575 4.88
Name580 Surname580 4.48
Name585 Surname585 3.6
Name586 Surname586 4.26667
Name587 Surname587 3.25333
Name589 Surname589 2.89333
Name592 Surname592 3
Name595 Surname595 3
Name598 Surname598 4.82667
Name6 Surname6 3.06667
Name60 Surname60 3
Name601 Surname601 3.61333
Name608 Surname608 4.58667
Name61 Surname61 3.34667
Name611 Surname611 4.62667
Name615 Surname615 4.25333
Name617 Surname617 2.73333
Name618 Surname618 4.94667
Name620 Surname620 4.86667
Name621 Surname621 3.65333
Name623 Surname623 4.62667
Name629 Surname629 4.48
Name633 Surname633 3.93333
Name634 Surname634 2.81333
Name637 Surname637 3.01333
Name639 Surname639 3.84
Name641 Surname641 3.98667
Name646 Surname646 2.68
Name648 Surname648 4.76
Name649 Surname649 3.25333
Name650 Surname650 2.72
Name652 Surname652 4.17333
Name653 Surname653 3.89333
Name654 Surname654 2.54667
Name655 Surname655 3.42667
Name659 Surname659 4.97333
Name66 Surname66 4.2
Name660 Surname660 3.14667
Name661 Surname661 4.8
Name664 Surname664 4.45333
Name665 Surname665 2.52
Name668 Surname668 4.82667
Name669 Surname669 2.49333
Name67 Surname67 4.13333
Name671 Surname671 3.13333
Name673 Surname673 3.14667
Name674 Surname674 4.42667
Name676 Surname676 3.85333
Name68 Surname68 3.28
Name683 Surname683 4.69333
Name684 Surname684 2.57333
Name685 Surname685 3.98667
Name686 Surname686 3.04
Name688 Surname688 4.46667
Name691 Surname691 3.02667
Name692 Surname692 2.76
Name693 Surname693 3.48
Name696 Surname696 2.77333
Name698 Surname698 3.49333
Name699 Surname699 4.14667
Name7 Surname7 3.90667
Name701 Surname701 2.73333
Name702 Surname702 4.89333
Name704 Surname704 4.50667
Name706 Surname706 3.18667
Name707 Surname707 3.74667
Name708 Surname708 3.84
Name709 Surname709 4.4
Name713 Surname713 3.61333
Name716 Surname716 3.77333
Name718 Surname718 4.05333
Name719 Surname719 3.72
Name72 Surname72 3.22667
Name720 Surname720 4.45333
Name721 Surname721 4.44
Name722 Surname722 4.97333
Name725 Surname725 3.12
Name726 Surname726 4.42667
Name727 Surname727 4.62667
Name728 Surname728 2.81333
Name729 Surname729 2.73333
Name730 Surname730 4.2
Name733 Surname733 3.04
Name734 Surname734 3.74667
Name738 Surname738 4.86667
Name742 Surname742 4.89333
Name743 Surname743 4.61333
Name744 Surname744 3.88
Name746 Surname746 4.97333
Name748 Surname748 3.46667
Name749 Surname749 3.36
Name750 Surname750 2.89333
Name751 Surname751 4.84
Name752 Surname752 4.08
Name754 Surname754 4.08
Name755 Surname755 4.45333
Name76 Surname76 3.10667
Name763 Surname763 2.92
Name764 Surname764 4.78667
Name77 Surname77 3.02667
Name773 Surname773 2.70667
Name777 Surname777 4.88
Name778 Surname778 4.66667
Name779 Surname779 4.90667
Name781 Surname781 4
Name787 Surname787 4.88
Name788 Surname788 4.6
Name79 Surname79 4.8
Name790 Surname790 4.50667
Name793 Surname793 3.25333
Name795 Surname795 3.56
Name797 Surname797 2.38667
Name798 Surname798 3.69333
Name799 Surname799 4.65333
Name802 Surname802 4.02667
Name803 Surname803 2.76
Name804 Surname804 2.97333
Name805 Surname805 2.92
Name808 Surname808 3.46667
Name81 Surname81 4.12
Name811 Surname811 2.6
Name813 Surname813 3.82667
Name814 Surname814 4.12
Name816 Surname816 4.72
Name823 Surname823 3.81333
Name825 Surname825 4.06667
Name826 Surname826 3.65333
Name827 Surname827 4.29333
Name829 Surname829 4.08
Name831 Surname831 4.26667
Name833 Surname833 3.01333
Name837 Surname837 3.82667
Name840 Surname840 4.50667
Name841 Surname841 3.54667
Name843 Surname843 3.36
Name846 Surname846 3
Name85 Surname85 3.02667
Name854 Surname854 2.90667
Name855 Surname855 4.4
Name863 Surname863 2.96
Name867 Surname867 2.78667
Name871 Surname871 2.17333
Name872 Surname872 2.78667
Name875 Surname875 3
Name878 Surname878 3.52
Name885 Surname885 4.85333
Name886 Surname886 3.90667
Name890 Surname890 2.54667
Name891 Surname891 4.64
Name893 Surname893 4.77333
Name895 Surname895 3.46667
Name898 Surname898 2.76
Name899 Surname899 4.06667
Name902 Surname902 4.16
Name905 Surname905 2.68
Name906 Surname906 3.06667
Name907 Surname907 4.48
Name909 Surname909 3.52
Name910 Surname910 4.65333
Name912 Surname912 4.10667
Name914 Surname914 2.70667
Name915 Surname915 4.45333
Name917 Surname917 4.50667
Name923 Surname923 2.97333
Name924 Surname924 3.62667
Name930 Surname930 3.46667
Name933 Surname933 2.46667
Name934 Surname934 4.30667
Name936 Surname936 4.33333
Name938 Surname938 3.77333
Name939 Surname939 3.93333
Name945 Surname945 2.76
Name946 Surname946 2.54667
Name950 Surname950 3.33333
Name951 Surname951 2.22667
Name952 Surname952 2.70667
Name96 Surname96 3.38667
Name960 Surname960 2.68
Name961 Surname961 2.81333
Name962 Surname962 4.61333
Name964 Surname964 3.38667
Name968 Surname968 4.62667
Name969 Surname969 3.41333
Name970 Surname970 2.94667
Name971 Surname971 3.94667
Name972 Surname972 2.8
Name973 Surname973 4.56
Name975 Surname975 2.41333
Name976 Surname976 2.54667
Name98 Surname98 4.78667
Name981 Surname981 4.21333
Name984 Surname984 4.09333
Name986 Surname986 3.34667
Name988 Surname988 3.30667
Name991 Surname991 4.41333
Name992 Surname992 2.70667
Name994 Surname994 4.25333
Name996 Surname996 4.2
Name999 Surname999 4.69333
