FirstName           Surname                 Final
Name10355           Surname10355              6.28
Name10357           Surname10357              5.89
Name10358           Surname10358              7.40
Name10360           Surname10360              8.37
Name10361           Surname10361              8.80
Name10362           Surname10362              5.59
Name10363           Surname10363              8.11
Name10364           Surname10364              6.71
Name10369           Surname10369              7.57
Name10370           Surname10370              6.04
Name10372           Surname10372              5.96
Name10374           Surname10374              5.08
Name10375           Surname10375              5.88
Name10376           Surname10376              5.07
Name10377           Surname10377              8.43
Name10378           Surname10378              5.16
Name10379           Surname10379              6.39
Name1038            Surname1038               5.23
Name10381           Surname10381              7.61
Name10382           Surname10382              7.28
Name10388           Surname10388              7.33
Name10389           Surname10389              6.60
Name10390           Surname10390              5.40
Name10391           Surname10391              7.43
Name10393           Surname10393              7.48
Name10395           Surname10395              8.32
Name10396           Surname10396              6.68
Name10398           Surname10398              6.12
Name10399           Surname10399              8.27
Name10401           Surname10401              7.20
Name10402           Surname10402              7.64
Name10405           Surname10405              8.16
Name10408           Surname10408              7.80
Name1041            Surname1041               6.73
Name10410           Surname10410              7.64
Name10411           Surname10411              6.15
Name10414           Surname10414              8.19
Name1042            Surname1042               5.05
Name10420           Surname10420              6.23
Name10421           Surname10421              7.28
Name10422           Surname10422              8.75
Name10423           Surname10423              7.99
Name10424           Surname10424              5.19
Name10425           Surname10425              5.11
Name10426           Surname10426              7.31
Name10427           Surname10427              8.27
Name10428           Surname10428              7.91
Name10429           Surname10429              5.57
Name10430           Surname10430              8.24
Name10431           Surname10431              7.97
Name10435           Surname10435              5.36
Name10436           Surname10436              7.32
Name10437           Surname10437              7.96
Name10438           Surname10438              5.53
Name1044            Surname1044               6.73
Name10441           Surname10441              6.23
Name10445           Surname10445              6.28
Name10446           Surname10446              7.45
Name10447           Surname10447              7.21
Name10448           Surname10448              8.32
Name10449           Surname10449              7.61
Name10450           Surname10450              6.20
Name10451           Surname10451              7.09
Name10453           Surname10453              7.31
Name10454           Surname10454              6.12
Name10456           Surname10456              5.79
Name10457           Surname10457              6.93
Name1046            Surname1046               8.35
Name10460           Surname10460              8.16
Name10462           Surname10462              7.45
Name10468           Surname10468              7.37
Name10469           Surname10469              8.64
Name1047            Surname1047               7.59
Name10470           Surname10470              5.73
Name10471           Surname10471              5.63
Name10476           Surname10476              7.27
Name10477           Surname10477              7.27
Name10478           Surname10478              7.77
Name10479           Surname10479              6.28
Name1048            Surname1048               7.95
Name10480           Surname10480              6.00
Name10481           Surname10481              7.32
Name10482           Surname10482              6.28
Name10483           Surname10483              7.53
Name10484           Surname10484              5.69
Name10485           Surname10485              6.60
Name10489           Surname10489              7.27
Name1049            Surname1049               8.16
Name10491           Surname10491              5.71
Name10492           Surname10492              6.91
Name10493           Surname10493              8.43
Name10494           Surname10494              5.79
Name10496           Surname10496              7.28
Name10498           Surname10498              5.76
Name1050            Surname1050               5.61
Name10500           Surname10500              6.81
Name10501           Surname10501              7.41
Name10503           Surname10503              6.24
Name10504           Surname10504              5.05
Name10506           Surname10506              6.00
Name10507           Surname10507              7.16
Name10511           Surname10511              5.60
Name10512           Surname10512              6.76
Name10514           Surname10514              7.83
Name10515           Surname10515              6.33
Name10516           Surname10516              5.89
Name10518           Surname10518              7.37
Name10519           Surname10519              6.01
Name10520           Surname10520              5.01
Name10521           Surname10521              7.40
Name10524           Surname10524              5.71
Name10527           Surname10527              6.84
Name10528           Surname10528              8.19
Name10529           Surname10529              5.17
Name10530           Surname10530              5.56
Name10532           Surname10532              5.09
Name10533           Surname10533              6.81
Name10537           Surname10537              6.39
Name10539           Surname10539              5.11
Name10540           Surname10540              7.37
Name10544           Surname10544              5.21
Name10546           Surname10546              6.88
Name10547           Surname10547              6.71
Name10548           Surname10548              5.12
Name10549           Surname10549              7.59
Name10550           Surname10550              7.40
Name10555           Surname10555              7.81
Name10556           Surname10556              6.60
Name10558           Surname10558              6.44
Name1056            Surname1056               6.57
Name10561           Surname10561              5.25
Name10563           Surname10563              6.91
Name10564           Surname10564              7.25
Name10565           Surname10565              6.21
Name10567           Surname10567              7.97
Name10568           Surname10568              6.60
Name10569           Surname10569              5.13
Name1057            Surname1057               5.40
Name10570           Surname10570              6.72
Name10571           Surname10571              7.45
Name10572           Surname10572              6.08
Name10574           Surname10574              6.71
Name10575           Surname10575              5.73
Name10576           Surname10576              7.60
Name10577           Surname10577              6.55
Name10578           Surname10578              5.95
Name1058            Surname1058               8.00
Name10580           Surname10580              6.00
Name10582           Surname10582              5.11
Name10583           Surname10583              7.77
Name10584           Surname10584              7.45
Name10585           Surname10585              8.43
Name10586           Surname10586              6.40
Name10587           Surname10587              8.48
Name10589           Surname10589              8.56
Name10590           Surname10590              6.88
Name10592           Surname10592              7.31
Name10593           Surname10593              7.95
Name10594           Surname10594              8.00
Name10595           Surname10595              6.41
Name10598           Surname10598              6.57
Name10599           Surname10599              5.13
Name10603           Surname10603              7.37
Name10604           Surname10604              6.83
Name10606           Surname10606              6.65
Name10607           Surname10607              6.33
Name10609           Surname10609              7.97
Name10612           Surname10612              6.12
Name10613           Surname10613              6.89
Name10614           Surname10614              5.84
Name10617           Surname10617              5.43
Name10619           Surname10619              5.61
Name10620           Surname10620              6.07
Name10621           Surname10621              5.85
Name10622           Surname10622              7.69
Name10624           Surname10624              7.04
Name10625           Surname10625              7.07
Name10626           Surname10626              6.44
Name10627           Surname10627              8.21
Name10629           Surname10629              5.43
Name1063            Surname1063               7.81
Name10630           Surname10630              8.16
Name10631           Surname10631              7.19
Name10632           Surname10632              7.49
Name10633           Surname10633              5.48
Name10635           Surname10635              8.43
Name10636           Surname10636              7.12
Name10637           Surname10637              5.76
Name10638           Surname10638              7.93
Name10639           Surname10639              7.63
Name1064            Surname1064               7.65
Name10641           Surname10641              5.43
Name10642           Surname10642              5.73
Name10643           Surname10643              7.52
Name10644           Surname10644              5.35
Name10645           Surname10645              5.11
Name10647           Surname10647              5.61
Name1065            Surname1065               6.43
Name10650           Surname10650              7.91
Name10651           Surname10651              7.40
Name10652           Surname10652              6.53
Name10653           Surname10653              5.40
Name10654           Surname10654              8.07
Name10655           Surname10655              6.33
Name10656           Surname10656              8.61
Name10657           Surname10657              6.47
Name10658           Surname10658              5.75
Name10659           Surname10659              7.64
Name1066            Surname1066               7.01
Name10660           Surname10660              5.00
Name10664           Surname10664              7.31
Name10665           Surname10665              5.76
Name10666           Surname10666              6.17
Name10667           Surname10667              6.40
Name10669           Surname10669              6.15
Name1067            Surname1067               6.48
Name10672           Surname10672              5.76
Name10673           Surname10673              5.71
Name10675           Surname10675              5.96
Name10676           Surname10676              8.27
Name10680           Surname10680              6.68
Name10681           Surname10681              8.08
Name10683           Surname10683              5.95
Name10687           Surname10687              6.64
Name10688           Surname10688              5.51
Name10689           Surname10689              8.48
Name10693           Surname10693              8.16
Name10697           Surname10697              5.92
Name10698           Surname10698              7.73
Name10699           Surname10699              5.95
Name107             Surname107                6.83
Name1070            Surname1070               5.63
Name10700           Surname10700              5.52
Name10702           Surname10702              6.04
Name10703           Surname10703              7.72
Name10705           Surname10705              5.96
Name10706           Surname10706              8.19
Name10707           Surname10707              8.27
Name10708           Surname10708              5.76
Name10709           Surname10709              5.71
Name10713           Surname10713              5.23
Name10714           Surname10714              6.88
Name10717           Surname10717              6.69
Name10718           Surname10718              6.08
Name1072            Surname1072               8.13
Name10722           Surname10722              7.52
Name10727           Surname10727              7.27
Name10728           Surname10728              5.73
Name1073            Surname1073               7.16
Name10730           Surname10730              5.73
Name10731           Surname10731              6.60
Name10732           Surname10732              6.67
Name10733           Surname10733              6.91
Name10737           Surname10737              6.05
Name10738           Surname10738              6.00
Name10739           Surname10739              7.01
Name1074            Surname1074               6.29
Name10742           Surname10742              6.31
Name10744           Surname10744              5.92
Name10745           Surname10745              8.03
Name10746           Surname10746              6.44
Name10747           Surname10747              5.40
Name10748           Surname10748              5.89
Name10749           Surname10749              5.52
Name1075            Surname1075               6.33
Name10750           Surname10750              7.01
Name10751           Surname10751              6.81
Name10752           Surname10752              5.52
Name10754           Surname10754              7.61
Name10755           Surname10755              7.99
Name10756           Surname10756              6.03
Name10757           Surname10757              8.03
Name1076            Surname1076               5.37
Name10761           Surname10761              7.37
Name10764           Surname10764              5.68
Name10766           Surname10766              7.45
Name10767           Surname10767              5.16
Name10768           Surname10768              6.20
Name10769           Surname10769              5.05
Name1077            Surname1077               7.23
Name10770           Surname10770              7.69
Name10772           Surname10772              5.25
Name10773           Surname10773              5.68
Name10775           Surname10775              8.32
Name10777           Surname10777              7.75
Name10779           Surname10779              7.72
Name1078            Surname1078               5.21
Name10780           Surname10780              7.56
Name10782           Surname10782              7.37
Name10785           Surname10785              8.35
Name10786           Surname10786              7.15
Name10788           Surname10788              7.69
Name10789           Surname10789              5.15
Name1079            Surname1079               5.41
Name10790           Surname10790              7.73
Name10791           Surname10791              7.69
Name10792           Surname10792              7.23
Name10793           Surname10793              8.43
Name10795           Surname10795              7.93
Name10797           Surname10797              6.93
Name10799           Surname10799              5.79
Name1080            Surname1080               8.48
Name10800           Surname10800              7.75
Name10804           Surname10804              7.96
Name10805           Surname10805              5.21
Name10807           Surname10807              5.08
Name10809           Surname10809              5.68
Name1081            Surname1081               7.47
Name10810           Surname10810              6.92
Name10813           Surname10813              7.21
Name10814           Surname10814              6.36
Name10815           Surname10815              6.68
Name10816           Surname10816              5.44
Name10817           Surname10817              5.17
Name10818           Surname10818              6.88
Name10819           Surname10819              7.11
Name1082            Surname1082               6.65
Name10820           Surname10820              5.79
Name10821           Surname10821              5.41
Name10825           Surname10825              5.39
Name10827           Surname10827              8.37
Name10829           Surname10829              7.29
Name1083            Surname1083               5.24
Name10830           Surname10830              6.23
Name10831           Surname10831              8.24
Name10832           Surname10832              8.40
Name10834           Surname10834              8.27
Name10838           Surname10838              5.68
Name10841           Surname10841              6.93
Name10843           Surname10843              5.91
Name10844           Surname10844              6.47
Name10845           Surname10845              5.63
Name10846           Surname10846              7.07
Name10847           Surname10847              8.35
Name10848           Surname10848              6.44
Name10850           Surname10850              7.25
Name10851           Surname10851              6.45
Name10852           Surname10852              8.35
Name10854           Surname10854              5.87
Name10855           Surname10855              6.52
Name10856           Surname10856              5.61
Name10858           Surname10858              8.53
Name10859           Surname10859              5.27
Name1086            Surname1086               7.24
Name10860           Surname10860              7.45
Name10862           Surname10862              5.95
Name10864           Surname10864              8.21
Name10865           Surname10865              6.25
Name10867           Surname10867              7.45
Name10869           Surname10869              7.77
Name10870           Surname10870              6.61
Name10871           Surname10871              7.95
Name10874           Surname10874              8.40
Name10875           Surname10875              5.96
Name10877           Surname10877              5.11
Name10878           Surname10878              6.77
Name10879           Surname10879              7.47
Name1088            Surname1088               6.96
Name10883           Surname10883              8.00
Name10885           Surname10885              5.27
Name10886           Surname10886              7.36
Name10887           Surname10887              7.91
Name10888           Surname10888              6.00
Name1089            Surname1089               8.32
Name10890           Surname10890              5.55
Name10891           Surname10891              7.13
Name10892           Surname10892              5.95
Name10894           Surname10894              5.76
Name10898           Surname10898              7.69
Name109             Surname109                5.71
Name1090            Surname1090               5.84
Name10900           Surname10900              7.20
Name10901           Surname10901              6.41
Name10903           Surname10903              6.47
Name10909           Surname10909              7.04
Name1091            Surname1091               6.93
Name10910           Surname10910              5.95
Name10911           Surname10911              7.01
Name10912           Surname10912              8.27
Name10913           Surname10913              8.27
Name10918           Surname10918              5.08
Name10919           Surname10919              6.17
Name10921           Surname10921              7.59
Name10922           Surname10922              5.37
Name10923           Surname10923              7.75
Name10924           Surname10924              5.19
Name10925           Surname10925              8.05
Name10926           Surname10926              7.07
Name10927           Surname10927              6.48
Name1093            Surname1093               6.39
Name10930           Surname10930              7.27
Name10932           Surname10932              8.16
Name10933           Surname10933              5.39
Name10937           Surname10937              5.47
Name10938           Surname10938              5.49
Name10941           Surname10941              8.21
Name10942           Surname10942              6.64
Name10943           Surname10943              5.37
Name10945           Surname10945              7.60
Name10947           Surname10947              6.56
Name10948           Surname10948              8.53
Name10949           Surname10949              6.28
Name10950           Surname10950              5.92
Name10952           Surname10952              8.43
Name10954           Surname10954              7.83
Name10955           Surname10955              5.15
Name10957           Surname10957              7.35
Name10958           Surname10958              5.03
Name10959           Surname10959              7.33
Name1096            Surname1096               7.03
Name10961           Surname10961              7.61
Name10962           Surname10962              7.43
Name10966           Surname10966              7.27
Name1097            Surname1097               6.68
Name10970           Surname10970              5.57
Name10972           Surname10972              5.13
Name10974           Surname10974              7.56
Name10975           Surname10975              6.40
Name10976           Surname10976              5.73
Name10977           Surname10977              7.39
Name10978           Surname10978              6.00
Name10979           Surname10979              5.87
Name10983           Surname10983              7.89
Name10984           Surname10984              6.11
Name10987           Surname10987              6.00
Name10988           Surname10988              5.89
Name1099            Surname1099               7.68
Name10991           Surname10991              5.69
Name10992           Surname10992              5.16
Name10993           Surname10993              5.92
Name10994           Surname10994              7.56
Name10996           Surname10996              5.21
Name10999           Surname10999              5.89
Name11              Surname11                 6.33
Name11000           Surname11000              7.51
Name11002           Surname11002              7.92
Name11003           Surname11003              5.08
Name11007           Surname11007              6.89
Name11008           Surname11008              6.11
Name11009           Surname11009              6.28
Name1101            Surname1101               6.12
Name11010           Surname11010              7.33
Name11011           Surname11011              6.68
Name11013           Surname11013              7.40
Name11015           Surname11015              6.64
Name11018           Surname11018              5.73
Name1102            Surname1102               7.12
Name11020           Surname11020              6.69
Name11021           Surname11021              5.24
Name11022           Surname11022              5.73
Name11026           Surname11026              6.41
Name11027           Surname11027              7.69
Name11029           Surname11029              5.89
Name11032           Surname11032              6.67
Name11033           Surname11033              7.51
Name11037           Surname11037              6.79
Name11038           Surname11038              5.19
Name11039           Surname11039              5.84
Name1104            Surname1104               8.48
Name11040           Surname11040              6.07
Name11044           Surname11044              5.53
Name11045           Surname11045              7.17
Name11046           Surname11046              8.32
Name11047           Surname11047              7.95
Name11048           Surname11048              7.28
Name11049           Surname11049              5.41
Name11051           Surname11051              5.05
Name11053           Surname11053              7.99
Name11054           Surname11054              7.87
Name11055           Surname11055              6.23
Name11056           Surname11056              8.59
Name11057           Surname11057              7.67
Name1106            Surname1106               5.04
Name11060           Surname11060              7.43
Name11063           Surname11063              6.65
Name11065           Surname11065              7.29
Name11066           Surname11066              7.88
Name11068           Surname11068              5.68
Name11069           Surname11069              6.28
Name1107            Surname1107               7.61
Name11070           Surname11070              7.48
Name11071           Surname11071              6.16
Name11074           Surname11074              5.11
Name11075           Surname11075              5.39
Name11079           Surname11079              7.16
Name11080           Surname11080              6.69
Name11083           Surname11083              6.83
Name11089           Surname11089              7.00
Name1109            Surname1109               7.17
Name11091           Surname11091              7.07
Name11093           Surname11093              8.08
Name11095           Surname11095              5.44
Name11096           Surname11096              7.37
Name11097           Surname11097              8.64
Name11099           Surname11099              5.79
Name11101           Surname11101              6.68
Name11102           Surname11102              7.23
Name11103           Surname11103              8.56
Name11104           Surname11104              6.69
Name11105           Surname11105              7.43
Name11106           Surname11106              7.60
Name11107           Surname11107              6.11
Name11108           Surname11108              8.13
Name11110           Surname11110              5.13
Name11112           Surname11112              7.31
Name11113           Surname11113              7.51
Name11115           Surname11115              6.01
Name11119           Surname11119              5.16
Name11120           Surname11120              8.51
Name11121           Surname11121              6.51
Name11122           Surname11122              5.32
Name11123           Surname11123              6.09
Name11126           Surname11126              6.11
Name11127           Surname11127              8.27
Name11129           Surname11129              6.67
Name11135           Surname11135              8.53
Name11137           Surname11137              5.29
Name11138           Surname11138              6.33
Name11139           Surname11139              8.05
Name11142           Surname11142              6.57
Name11145           Surname11145              7.20
Name11148           Surname11148              6.55
Name11149           Surname11149              8.24
Name11151           Surname11151              7.63
Name11156           Surname11156              5.48
Name11158           Surname11158              5.36
Name1116            Surname1116               5.60
Name11160           Surname11160              6.75
Name11161           Surname11161              7.69
Name11163           Surname11163              6.68
Name11164           Surname11164              5.08
Name11165           Surname11165              6.17
Name11166           Surname11166              7.97
Name11167           Surname11167              6.87
Name11168           Surname11168              8.01
Name11169           Surname11169              5.04
Name11170           Surname11170              5.79
Name11171           Surname11171              5.57
Name11172           Surname11172              5.20
Name11173           Surname11173              8.53
Name11174           Surname11174              6.23
Name11175           Surname11175              8.27
Name11177           Surname11177              5.99
Name11178           Surname11178              6.15
Name11180           Surname11180              6.53
Name11182           Surname11182              7.92
Name11185           Surname11185              5.76
Name11187           Surname11187              7.80
Name11188           Surname11188              8.24
Name11189           Surname11189              7.99
Name11191           Surname11191              8.35
Name11193           Surname11193              6.85
Name11194           Surname11194              5.33
Name11196           Surname11196              5.67
Name11198           Surname11198              5.32
Name11199           Surname11199              6.91
Name112             Surname112                6.55
Name1120            Surname1120               6.65
Name11201           Surname11201              7.96
Name11205           Surname11205              7.65
Name11206           Surname11206              5.63
Name11208           Surname11208              5.68
Name1121            Surname1121               6.15
Name11210           Surname11210              6.31
Name11211           Surname11211              6.23
Name11212           Surname11212              7.95
Name11215           Surname11215              7.04
Name11216           Surname11216              8.24
Name11217           Surname11217              7.56
Name11218           Surname11218              5.65
Name11219           Surname11219              6.45
Name11220           Surname11220              5.11
Name11223           Surname11223              5.01
Name11224           Surname11224              7.24
Name11225           Surname11225              8.40
Name11226           Surname11226              6.81
Name11227           Surname11227              8.13
Name11228           Surname11228              7.61
Name11229           Surname11229              7.72
Name11231           Surname11231              6.15
Name11232           Surname11232              7.63
Name11234           Surname11234              6.15
Name11235           Surname11235              6.68
Name11236           Surname11236              7.37
Name11237           Surname11237              7.23
Name11238           Surname11238              5.35
Name11239           Surname11239              5.39
Name1124            Surname1124               6.01
Name11240           Surname11240              7.64
Name11241           Surname11241              8.40
Name11242           Surname11242              5.20
Name11243           Surname11243              6.63
Name11245           Surname11245              6.04
Name11249           Surname11249              7.76
Name1125            Surname1125               8.67
Name11250           Surname11250              5.35
Name11251           Surname11251              6.47
Name11252           Surname11252              8.48
Name11255           Surname11255              6.57
Name11256           Surname11256              7.67
Name11257           Surname11257              8.03
Name11258           Surname11258              7.75
Name11259           Surname11259              8.03
Name1126            Surname1126               6.33
Name11260           Surname11260              7.08
Name11261           Surname11261              5.21
Name11262           Surname11262              6.73
Name11264           Surname11264              6.71
Name11265           Surname11265              6.23
Name11266           Surname11266              6.95
Name11268           Surname11268              5.35
Name11269           Surname11269              6.33
Name1127            Surname1127               5.43
Name11271           Surname11271              6.41
Name11272           Surname11272              7.63
Name11275           Surname11275              6.28
Name11279           Surname11279              7.99
Name11280           Surname11280              6.12
Name11282           Surname11282              7.69
Name11283           Surname11283              6.47
Name11285           Surname11285              5.81
Name11286           Surname11286              6.76
Name11290           Surname11290              7.95
Name11292           Surname11292              8.13
Name11294           Surname11294              7.17
Name11297           Surname11297              6.55
Name11298           Surname11298              5.95
Name113             Surname113                8.05
Name11300           Surname11300              8.11
Name11301           Surname11301              8.75
Name11302           Surname11302              6.51
Name11303           Surname11303              7.56
Name11304           Surname11304              6.91
Name11305           Surname11305              5.41
Name11309           Surname11309              6.03
Name11311           Surname11311              7.85
Name11312           Surname11312              7.75
Name11314           Surname11314              7.48
Name11316           Surname11316              8.27
Name11318           Surname11318              5.00
Name11319           Surname11319              5.09
Name11320           Surname11320              7.07
Name11321           Surname11321              5.01
Name11322           Surname11322              5.95
