FirstName           Surname                 Final
Name1838            Surname1838               3.89
Name184             Surname184                4.92
Name1840            Surname1840               3.85
Name1841            Surname1841               4.13
Name1842            Surname1842               2.63
Name1844            Surname1844               4.71
Name1845            Surname1845               3.80
Name1848            Surname1848               3.17
Name185             Surname185                4.11
Name1851            Surname1851               2.73
Name1852            Surname1852               2.36
Name1862            Surname1862               4.04
Name1864            Surname1864               4.64
Name1865            Surname1865               2.92
Name1866            Surname1866               3.28
Name1868            Surname1868               4.11
Name1872            Surname1872               4.71
Name1873            Surname1873               4.04
Name1874            Surname1874               4.24
Name1875            Surname1875               4.45
Name1878            Surname1878               2.57
Name1880            Surname1880               3.13
Name1882            Surname1882               3.84
Name1883            Surname1883               3.59
Name1884            Surname1884               3.59
Name1885            Surname1885               2.44
Name1887            Surname1887               4.91
Name1888            Surname1888               3.83
Name1893            Surname1893               3.93
Name1895            Surname1895               2.44
Name1896            Surname1896               2.60
Name1897            Surname1897               4.35
Name1898            Surname1898               3.05
Name1899            Surname1899               4.33
Name19              Surname19                 3.91
Name190             Surname190                3.23
Name1901            Surname1901               3.44
Name1906            Surname1906               4.37
Name1907            Surname1907               3.96
Name1908            Surname1908               3.84
Name1909            Surname1909               2.52
Name191             Surname191                4.09
Name1910            Surname1910               3.52
Name1911            Surname1911               2.47
Name1912            Surname1912               4.17
Name1917            Surname1917               4.45
Name192             Surname192                3.41
Name1921            Surname1921               4.72
Name1922            Surname1922               4.07
Name1926            Surname1926               3.03
Name1931            Surname1931               3.31
Name1933            Surname1933               4.27
Name1934            Surname1934               2.23
Name1935            Surname1935               4.69
Name1936            Surname1936               4.81
Name194             Surname194                3.25
Name1940            Surname1940               4.80
Name1941            Surname1941               4.20
Name1943            Surname1943               4.24
Name1944            Surname1944               4.91
Name1948            Surname1948               2.52
Name195             Surname195                3.69
Name1953            Surname1953               4.19
Name1955            Surname1955               3.39
Name1956            Surname1956               4.43
Name1958            Surname1958               4.05
Name1959            Surname1959               3.80
Name1960            Surname1960               4.89
Name1961            Surname1961               3.77
Name1964            Surname1964               4.83
Name1968            Surname1968               3.03
Name1969            Surname1969               4.09
Name1970            Surname1970               4.25
Name1972            Surname1972               2.63
Name1973            Surname1973               3.99
Name1977            Surname1977               4.04
Name1978            Surname1978               4.64
Name1980            Surname1980               2.57
Name1982            Surname1982               4.04
Name1983            Surname1983               2.97
Name1984            Surname1984               4.81
Name1987            Surname1987               2.81
Name199             Surname199                4.11
Name1990            Surname1990               3.61
Name1991            Surname1991               3.48
Name1992            Surname1992               3.41
Name1995            Surname1995               2.31
Name1997            Surname1997               3.23
Name2000            Surname2000               2.68
Name2001            Surname2001               4.04
Name2002            Surname2002               4.28
Name2003            Surname2003               4.48
Name2004            Surname2004               3.19
Name2005            Surname2005               3.20
Name2006            Surname2006               3.91
Name2007            Surname2007               2.55
Name2009            Surname2009               3.29
Name201             Surname201                3.13
Name2011            Surname2011               3.08
Name2012            Surname2012               2.89
Name2017            Surname2017               3.08
Name2019            Surname2019               3.96
Name2022            Surname2022               2.81
Name2027            Surname2027               3.03
Name2028            Surname2028               4.56
Name2029            Surname2029               2.92
Name2030            Surname2030               4.41
Name2031            Surname2031               3.95
Name2034            Surname2034               2.99
Name2037            Surname2037               2.69
Name2039            Surname2039               4.43
Name2040            Surname2040               3.84
Name2041            Surname2041               4.83
Name2042            Surname2042               4.20
Name2043            Surname2043               3.20
Name2044            Surname2044               3.47
Name2049            Surname2049               4.96
Name2051            Surname2051               2.95
Name2052            Surname2052               3.44
Name2055            Surname2055               2.92
Name2056            Surname2056               4.35
Name2058            Surname2058               4.45
Name2060            Surname2060               2.63
Name2062            Surname2062               3.37
Name2066            Surname2066               3.24
Name2067            Surname2067               3.48
Name2070            Surname2070               4.05
Name2071            Surname2071               3.75
Name2074            Surname2074               2.44
Name208             Surname208                2.55
Name2080            Surname2080               2.87
Name2082            Surname2082               3.65
Name2084            Surname2084               2.68
Name2086            Surname2086               3.32
Name2088            Surname2088               3.25
Name2089            Surname2089               3.23
Name2090            Surname2090               4.48
Name2093            Surname2093               3.28
Name2095            Surname2095               3.12
Name2097            Surname2097               4.28
Name2098            Surname2098               2.91
Name2099            Surname2099               2.87
Name2100            Surname2100               3.51
Name2109            Surname2109               4.27
Name2110            Surname2110               2.28
Name2111            Surname2111               3.57
Name2112            Surname2112               4.35
Name2116            Surname2116               3.11
Name2117            Surname2117               3.63
Name2118            Surname2118               4.04
Name2120            Surname2120               4.51
Name2121            Surname2121               4.20
Name2123            Surname2123               3.36
Name2126            Surname2126               3.93
Name2129            Surname2129               3.40
Name2132            Surname2132               2.79
Name2133            Surname2133               3.59
Name2139            Surname2139               4.17
Name214             Surname214                3.28
Name2141            Surname2141               4.64
Name2142            Surname2142               3.55
Name2143            Surname2143               2.80
Name2144            Surname2144               4.95
Name2149            Surname2149               4.85
Name215             Surname215                3.07
Name2151            Surname2151               4.88
Name2152            Surname2152               3.31
Name2154            Surname2154               3.63
Name2156            Surname2156               2.88
Name2162            Surname2162               3.33
Name2164            Surname2164               3.93
Name2165            Surname2165               4.47
Name2168            Surname2168               4.84
Name217             Surname217                4.72
Name2170            Surname2170               2.77
Name2176            Surname2176               3.19
Name2179            Surname2179               4.56
Name218             Surname218                4.60
Name2180            Surname2180               2.73
Name2187            Surname2187               4.57
Name2190            Surname2190               3.69
Name2191            Surname2191               4.47
Name2192            Surname2192               2.73
Name2193            Surname2193               3.77
Name2198            Surname2198               3.41
Name2199            Surname2199               3.83
Name220             Surname220                2.52
Name2200            Surname2200               4.87
Name221             Surname221                4.75
Name2210            Surname2210               3.57
Name2213            Surname2213               2.81
Name2214            Surname2214               4.92
Name2221            Surname2221               2.79
Name2226            Surname2226               2.57
Name2228            Surname2228               4.81
Name2236            Surname2236               4.63
Name2237            Surname2237               3.37
Name2238            Surname2238               4.59
Name2239            Surname2239               4.35
Name2241            Surname2241               3.21
Name2243            Surname2243               3.08
Name2246            Surname2246               3.69
Name2247            Surname2247               4.80
Name225             Surname225                2.92
Name2252            Surname2252               2.73
Name2253            Surname2253               3.93
Name2256            Surname2256               4.20
Name2257            Surname2257               2.84
Name2259            Surname2259               4.75
Name226             Surname226                3.41
Name2261            Surname2261               2.71
Name2263            Surname2263               4.57
Name2267            Surname2267               3.13
Name2268            Surname2268               3.91
Name227             Surname227                3.79
Name2275            Surname2275               2.25
Name2277            Surname2277               4.61
Name2283            Surname2283               2.68
Name2285            Surname2285               3.31
Name2290            Surname2290               4.36
Name2294            Surname2294               4.09
Name2295            Surname2295               4.44
Name2296            Surname2296               3.49
Name2297            Surname2297               3.85
Name2298            Surname2298               4.28
Name2299            Surname2299               2.57
Name23              Surname23                 3.69
Name2302            Surname2302               3.91
Name2304            Surname2304               2.68
Name2305            Surname2305               3.00
Name2307            Surname2307               3.12
Name2309            Surname2309               4.95
Name231             Surname231                3.05
Name2312            Surname2312               4.77
Name2313            Surname2313               3.36
Name2318            Surname2318               2.36
Name2319            Surname2319               4.76
Name232             Surname232                4.60
Name2320            Surname2320               2.65
Name2321            Surname2321               3.77
Name2323            Surname2323               4.12
Name2325            Surname2325               2.93
Name2326            Surname2326               3.37
Name2328            Surname2328               4.67
Name2329            Surname2329               2.71
Name233             Surname233                2.87
Name2331            Surname2331               4.77
Name2333            Surname2333               3.77
Name2334            Surname2334               2.87
Name2341            Surname2341               4.21
Name2342            Surname2342               4.24
Name2344            Surname2344               4.84
Name2346            Surname2346               4.88
Name2347            Surname2347               3.80
Name2354            Surname2354               2.87
Name2358            Surname2358               3.55
Name2360            Surname2360               4.29
Name2361            Surname2361               3.65
Name2362            Surname2362               3.17
Name2363            Surname2363               4.25
Name2365            Surname2365               4.43
Name2366            Surname2366               4.64
Name2368            Surname2368               4.12
Name2371            Surname2371               2.47
Name2373            Surname2373               2.68
Name2374            Surname2374               2.49
Name2379            Surname2379               4.47
Name238             Surname238                4.53
Name2381            Surname2381               3.33
Name2388            Surname2388               3.31
Name239             Surname239                4.67
Name2392            Surname2392               4.61
Name2393            Surname2393               2.76
Name2395            Surname2395               4.72
Name2398            Surname2398               4.23
Name240             Surname240                4.83
Name2400            Surname2400               2.96
Name2402            Surname2402               4.57
Name2403            Surname2403               4.75
Name2404            Surname2404               4.67
Name2405            Surname2405               4.33
Name2406            Surname2406               2.55
Name241             Surname241                4.01
Name2411            Surname2411               4.77
Name2415            Surname2415               4.00
Name2417            Surname2417               3.20
Name2418            Surname2418               4.64
Name2419            Surname2419               4.48
Name242             Surname242                2.97
Name2420            Surname2420               2.60
Name2421            Surname2421               4.89
Name2423            Surname2423               4.83
Name2426            Surname2426               4.29
Name243             Surname243                3.68
Name2431            Surname2431               3.84
Name2435            Surname2435               4.45
Name2440            Surname2440               3.12
Name2441            Surname2441               2.81
Name2442            Surname2442               4.19
Name2447            Surname2447               3.23
Name2451            Surname2451               2.81
Name2452            Surname2452               4.37
Name2453            Surname2453               4.03
Name2454            Surname2454               3.47
Name2457            Surname2457               4.04
Name2460            Surname2460               4.97
Name2462            Surname2462               3.19
Name2463            Surname2463               2.23
Name2465            Surname2465               4.25
Name2466            Surname2466               3.79
Name2467            Surname2467               4.79
Name2468            Surname2468               2.81
Name2472            Surname2472               4.43
Name2473            Surname2473               2.92
Name2476            Surname2476               3.87
Name2477            Surname2477               4.67
Name2479            Surname2479               3.49
Name2480            Surname2480               4.75
Name2482            Surname2482               4.93
Name2486            Surname2486               3.84
Name2488            Surname2488               4.73
Name2492            Surname2492               4.56
Name2500            Surname2500               2.36
Name2501            Surname2501               3.75
Name2502            Surname2502               3.32
Name2505            Surname2505               3.23
Name2507            Surname2507               4.72
Name2512            Surname2512               4.51
Name2518            Surname2518               4.95
Name2526            Surname2526               3.31
Name2529            Surname2529               3.56
Name2530            Surname2530               3.85
Name2532            Surname2532               3.16
Name2533            Surname2533               3.47
Name2534            Surname2534               2.96
Name2535            Surname2535               4.59
Name2536            Surname2536               3.49
Name254             Surname254                3.65
Name2543            Surname2543               3.88
Name2544            Surname2544               3.96
Name2546            Surname2546               4.96
Name2547            Surname2547               2.39
Name2548            Surname2548               4.29
Name255             Surname255                4.52
Name2552            Surname2552               3.13
Name2554            Surname2554               4.48
Name2557            Surname2557               2.92
Name2558            Surname2558               3.03
Name2559            Surname2559               4.67
Name2563            Surname2563               2.84
Name2565            Surname2565               4.48
Name2567            Surname2567               4.65
Name2568            Surname2568               3.93
Name2573            Surname2573               2.92
Name2575            Surname2575               3.65
Name2576            Surname2576               3.28
Name2582            Surname2582               4.51
Name2583            Surname2583               3.72
Name2584            Surname2584               4.32
Name2585            Surname2585               2.60
Name2586            Surname2586               3.57
Name2587            Surname2587               4.24
Name2588            Surname2588               3.20
Name2591            Surname2591               3.59
Name2592            Surname2592               4.99
Name2596            Surname2596               3.83
Name2597            Surname2597               3.80
Name2600            Surname2600               3.16
Name2602            Surname2602               2.73
Name2604            Surname2604               3.65
Name2606            Surname2606               3.67
Name2607            Surname2607               3.59
Name2608            Surname2608               4.31
Name261             Surname261                3.57
Name2617            Surname2617               4.12
Name262             Surname262                4.91
Name2624            Surname2624               2.95
Name2625            Surname2625               3.72
Name263             Surname263                4.61
Name2632            Surname2632               2.87
Name2633            Surname2633               4.84
Name2634            Surname2634               3.47
Name2635            Surname2635               3.21
Name2636            Surname2636               2.96
Name2640            Surname2640               4.08
Name2641            Surname2641               3.57
Name2646            Surname2646               3.23
Name2649            Surname2649               4.04
Name2650            Surname2650               4.01
Name2653            Surname2653               4.85
Name2654            Surname2654               4.83
Name2655            Surname2655               2.99
Name2659            Surname2659               2.55
Name2663            Surname2663               2.81
Name2665            Surname2665               3.61
Name267             Surname267                3.96
Name2671            Surname2671               4.43
Name2673            Surname2673               4.09
Name2679            Surname2679               4.53
Name268             Surname268                3.91
Name2682            Surname2682               3.52
Name2684            Surname2684               3.05
Name2685            Surname2685               3.08
Name2694            Surname2694               2.68
Name2696            Surname2696               4.87
Name2697            Surname2697               3.52
Name2698            Surname2698               3.44
Name2699            Surname2699               4.60
Name270             Surname270                3.39
Name2701            Surname2701               2.76
Name2704            Surname2704               3.25
Name2708            Surname2708               2.49
Name2709            Surname2709               3.84
Name271             Surname271                4.04
Name2710            Surname2710               3.95
Name2712            Surname2712               2.57
Name2713            Surname2713               3.99
Name2716            Surname2716               3.47
Name2717            Surname2717               4.08
Name2721            Surname2721               4.23
Name2723            Surname2723               2.36
Name2727            Surname2727               4.49
Name2729            Surname2729               3.57
Name273             Surname273                3.35
Name2733            Surname2733               3.56
Name2735            Surname2735               3.31
Name2738            Surname2738               4.56
Name274             Surname274                3.83
Name2742            Surname2742               3.40
Name2743            Surname2743               2.57
Name2747            Surname2747               4.59
Name2750            Surname2750               4.45
Name2751            Surname2751               3.31
Name2753            Surname2753               3.59
Name2755            Surname2755               4.31
Name2756            Surname2756               2.71
Name2757            Surname2757               3.44
Name2758            Surname2758               3.55
Name2761            Surname2761               3.85
Name2763            Surname2763               4.35
Name2766            Surname2766               4.31
Name2772            Surname2772               4.89
Name2773            Surname2773               4.61
Name2774            Surname2774               3.99
Name2775            Surname2775               3.00
Name2777            Surname2777               4.24
Name2778            Surname2778               4.56
Name278             Surname278                4.32
Name2780            Surname2780               3.88
Name2782            Surname2782               3.99
Name2785            Surname2785               4.51
Name2786            Surname2786               3.87
Name2787            Surname2787               3.21
Name2788            Surname2788               4.51
Name2791            Surname2791               3.11
Name2792            Surname2792               4.92
Name2793            Surname2793               3.41
Name2795            Surname2795               4.08
Name2802            Surname2802               3.11
Name2803            Surname2803               3.36
Name2805            Surname2805               2.33
Name2806            Surname2806               2.88
Name2807            Surname2807               4.53
Name2809            Surname2809               3.92
Name281             Surname281                4.20
Name2810            Surname2810               2.95
Name2811            Surname2811               4.77
Name2813            Surname2813               3.12
Name2815            Surname2815               4.95
Name2817            Surname2817               2.92
Name2825            Surname2825               4.16
Name2828            Surname2828               3.52
Name2831            Surname2831               2.68
Name2835            Surname2835               4.68
