FirstName           Surname                 Final
Name313             Surname313                3.68
Name319             Surname319                3.88
Name324             Surname324                4.72
Name325             Surname325                3.08
Name328             Surname328                3.11
Name33              Surname33                 3.35
Name331             Surname331                4.61
Name332             Surname332                4.25
Name334             Surname334                3.67
Name335             Surname335                4.20
Name336             Surname336                4.97
Name340             Surname340                4.77
Name341             Surname341                3.23
Name343             Surname343                3.31
Name346             Surname346                3.57
Name348             Surname348                3.57
Name351             Surname351                2.28
Name353             Surname353                2.81
Name354             Surname354                2.88
Name358             Surname358                3.27
Name359             Surname359                4.61
Name363             Surname363                2.89
Name364             Surname364                4.63
Name366             Surname366                3.93
Name367             Surname367                4.65
Name368             Surname368                2.39
Name371             Surname371                3.32
Name372             Surname372                4.55
Name376             Surname376                3.96
Name379             Surname379                3.93
Name38              Surname38                 2.49
Name384             Surname384                4.23
Name385             Surname385                3.37
Name386             Surname386                3.96
Name388             Surname388                3.56
Name389             Surname389                4.83
Name390             Surname390                3.20
Name393             Surname393                4.35
Name394             Surname394                3.60
Name397             Surname397                3.39
Name400             Surname400                3.96
Name402             Surname402                3.36
Name403             Surname403                4.45
Name406             Surname406                4.77
Name409             Surname409                4.77
Name415             Surname415                2.84
Name42              Surname42                 3.28
Name421             Surname421                4.53
Name425             Surname425                4.11
Name428             Surname428                4.95
Name43              Surname43                 4.35
Name430             Surname430                2.79
Name433             Surname433                3.79
Name435             Surname435                3.96
Name440             Surname440                2.47
Name442             Surname442                3.49
Name443             Surname443                3.96
Name445             Surname445                3.00
Name446             Surname446                3.29
Name447             Surname447                4.23
Name448             Surname448                2.97
Name450             Surname450                3.52
Name451             Surname451                2.55
Name452             Surname452                3.23
Name453             Surname453                3.12
Name456             Surname456                4.05
Name457             Surname457                4.01
Name459             Surname459                4.72
Name461             Surname461                4.89
Name462             Surname462                4.31
Name464             Surname464                3.65
Name468             Surname468                2.81
Name471             Surname471                3.51
Name472             Surname472                4.24
Name473             Surname473                3.71
Name475             Surname475                2.84
Name476             Surname476                2.92
Name477             Surname477                4.87
Name478             Surname478                3.08
Name479             Surname479                4.12
Name480             Surname480                3.73
Name482             Surname482                4.07
Name484             Surname484                2.57
Name489             Surname489                2.60
Name49              Surname49                 3.01
Name490             Surname490                4.40
Name492             Surname492                2.89
Name493             Surname493                4.81
Name494             Surname494                2.68
Name496             Surname496                4.00
Name498             Surname498                4.33
Name499             Surname499                4.95
Name500             Surname500                4.07
Name502             Surname502                3.93
Name504             Surname504                3.69
Name508             Surname508                3.28
Name510             Surname510                2.64
Name511             Surname511                3.25
Name512             Surname512                3.72
Name514             Surname514                3.81
Name516             Surname516                3.96
Name517             Surname517                2.87
Name518             Surname518                3.88
Name52              Surname52                 3.00
Name521             Surname521                4.25
Name523             Surname523                4.20
Name524             Surname524                4.91
Name526             Surname526                3.93
Name528             Surname528                4.85
Name532             Surname532                3.12
Name534             Surname534                4.15
Name539             Surname539                3.77
Name540             Surname540                2.55
Name542             Surname542                2.87
Name544             Surname544                2.76
Name548             Surname548                3.47
Name550             Surname550                3.36
Name553             Surname553                3.20
Name557             Surname557                4.56
Name560             Surname560                4.08
Name561             Surname561                2.79
Name562             Surname562                4.07
Name563             Surname563                2.68
Name564             Surname564                2.81
Name566             Surname566                4.07
Name567             Surname567                4.97
Name570             Surname570                3.33
Name572             Surname572                4.95
Name573             Surname573                2.55
Name575             Surname575                3.67
Name576             Surname576                3.04
Name578             Surname578                4.72
Name58              Surname58                 3.57
Name582             Surname582                2.25
Name583             Surname583                2.57
Name584             Surname584                3.99
Name585             Surname585                3.17
Name587             Surname587                4.72
Name588             Surname588                3.25
Name591             Surname591                4.36
Name594             Surname594                4.09
Name595             Surname595                3.35
Name596             Surname596                3.15
Name601             Surname601                3.87
Name602             Surname602                3.13
Name603             Surname603                3.16
Name605             Surname605                3.89
Name61              Surname61                 3.63
Name610             Surname610                4.93
Name611             Surname611                4.09
Name614             Surname614                4.75
Name615             Surname615                4.45
Name617             Surname617                3.03
Name618             Surname618                3.08
Name623             Surname623                2.79
Name627             Surname627                3.83
Name629             Surname629                4.60
Name63              Surname63                 4.07
Name630             Surname630                2.79
Name631             Surname631                4.37
Name633             Surname633                3.00
Name637             Surname637                3.11
Name638             Surname638                3.88
Name64              Surname64                 2.76
Name641             Surname641                4.21
Name643             Surname643                2.95
Name649             Surname649                4.72
Name65              Surname65                 4.12
Name650             Surname650                3.48
Name653             Surname653                3.36
Name655             Surname655                2.84
Name658             Surname658                4.72
Name66              Surname66                 4.29
Name660             Surname660                3.07
Name661             Surname661                2.92
Name663             Surname663                4.17
Name665             Surname665                3.56
Name666             Surname666                3.85
Name668             Surname668                4.45
Name674             Surname674                2.52
Name677             Surname677                4.01
Name678             Surname678                2.95
Name679             Surname679                4.04
Name68              Surname68                 4.75
Name682             Surname682                3.03
Name684             Surname684                3.60
Name685             Surname685                4.09
Name686             Surname686                3.47
Name687             Surname687                4.07
Name688             Surname688                4.64
Name689             Surname689                3.16
Name693             Surname693                3.93
Name696             Surname696                4.29
Name699             Surname699                2.73
Name70              Surname70                 4.01
Name702             Surname702                4.20
Name705             Surname705                4.09
Name71              Surname71                 3.31
Name710             Surname710                3.25
Name714             Surname714                4.29
Name716             Surname716                4.96
Name717             Surname717                2.63
Name718             Surname718                2.39
Name719             Surname719                2.41
Name72              Surname72                 3.49
Name723             Surname723                2.65
Name725             Surname725                4.97
Name729             Surname729                4.28
Name730             Surname730                4.32
Name733             Surname733                4.92
Name734             Surname734                3.36
Name736             Surname736                2.95
Name737             Surname737                4.67
Name74              Surname74                 4.93
Name741             Surname741                2.60
Name744             Surname744                4.27
Name749             Surname749                2.85
Name75              Surname75                 3.24
Name750             Surname750                3.60
Name754             Surname754                3.96
Name755             Surname755                3.31
Name760             Surname760                4.17
Name762             Surname762                3.87
Name764             Surname764                4.12
Name766             Surname766                4.72
Name768             Surname768                2.23
Name769             Surname769                3.99
Name770             Surname770                3.79
Name772             Surname772                2.87
Name773             Surname773                4.84
Name777             Surname777                2.41
Name78              Surname78                 2.79
Name784             Surname784                4.57
Name785             Surname785                3.32
Name786             Surname786                3.96
Name789             Surname789                4.83
Name792             Surname792                2.79
Name793             Surname793                4.75
Name796             Surname796                4.76
Name797             Surname797                4.01
Name80              Surname80                 4.85
Name800             Surname800                3.68
Name802             Surname802                2.84
Name803             Surname803                3.07
Name811             Surname811                2.96
Name815             Surname815                4.79
Name816             Surname816                3.69
Name823             Surname823                4.51
Name828             Surname828                3.91
Name829             Surname829                3.75
Name83              Surname83                 3.85
Name831             Surname831                3.48
Name834             Surname834                3.05
Name836             Surname836                3.28
Name837             Surname837                4.16
Name838             Surname838                3.33
Name839             Surname839                3.60
Name844             Surname844                3.39
Name846             Surname846                4.63
Name847             Surname847                4.19
Name854             Surname854                3.19
Name855             Surname855                3.63
Name860             Surname860                2.88
Name862             Surname862                4.67
Name863             Surname863                4.51
Name87              Surname87                 4.87
Name871             Surname871                4.85
Name872             Surname872                3.60
Name873             Surname873                2.60
Name88              Surname88                 2.97
Name882             Surname882                3.41
Name891             Surname891                2.95
Name899             Surname899                4.07
Name90              Surname90                 4.40
Name901             Surname901                4.99
Name902             Surname902                4.29
Name903             Surname903                4.09
Name904             Surname904                2.44
Name907             Surname907                4.91
Name913             Surname913                4.79
Name917             Surname917                2.60
Name92              Surname92                 3.89
Name920             Surname920                2.93
Name921             Surname921                3.01
Name923             Surname923                3.65
Name93              Surname93                 3.60
Name934             Surname934                4.69
Name936             Surname936                3.76
Name942             Surname942                3.09
Name943             Surname943                4.87
Name944             Surname944                3.75
Name946             Surname946                3.03
Name948             Surname948                3.93
Name951             Surname951                4.63
Name952             Surname952                4.01
Name953             Surname953                3.88
Name956             Surname956                2.49
Name957             Surname957                3.68
Name960             Surname960                2.71
Name961             Surname961                3.65
Name962             Surname962                3.44
Name963             Surname963                4.15
Name964             Surname964                2.92
Name965             Surname965                4.45
Name967             Surname967                3.28
Name971             Surname971                3.21
Name975             Surname975                4.67
Name976             Surname976                4.41
Name978             Surname978                2.47
Name981             Surname981                4.45
Name982             Surname982                2.96
Name985             Surname985                2.87
Name987             Surname987                4.01
Name989             Surname989                4.71
Name990             Surname990                3.05
Name992             Surname992                4.24
Name997             Surname997                3.25
