FirstName           Surname                 Final
Name1553            Surname1553               5.03
Name1554            Surname1554               8.37
Name1555            Surname1555               5.00
Name1556            Surname1556               8.72
Name1557            Surname1557               6.39
Name1559            Surname1559               8.24
Name156             Surname156                6.04
Name1562            Surname1562               7.37
Name1563            Surname1563               5.80
Name1564            Surname1564               7.71
Name1565            Surname1565               5.89
Name1566            Surname1566               5.16
Name1567            Surname1567               6.00
Name1569            Surname1569               8.29
Name157             Surname157                6.08
Name1571            Surname1571               6.48
Name1572            Surname1572               8.24
Name1573            Surname1573               6.68
Name1575            Surname1575               6.19
Name1577            Surname1577               6.33
Name1579            Surname1579               7.43
Name1582            Surname1582               5.05
Name1583            Surname1583               6.09
Name1584            Surname1584               5.65
Name1586            Surname1586               5.20
Name1587            Surname1587               7.61
Name1590            Surname1590               7.01
Name1591            Surname1591               7.97
Name1593            Surname1593               5.13
Name1594            Surname1594               6.04
Name1596            Surname1596               5.19
Name1597            Surname1597               6.88
Name1599            Surname1599               5.20
Name16              Surname16                 6.83
Name160             Surname160                6.31
Name1600            Surname1600               5.32
Name1601            Surname1601               6.51
Name1602            Surname1602               7.31
Name1603            Surname1603               5.27
Name1604            Surname1604               6.33
Name1609            Surname1609               6.07
Name1613            Surname1613               7.13
Name1615            Surname1615               8.45
Name1616            Surname1616               5.55
Name1618            Surname1618               6.63
Name1619            Surname1619               5.28
Name1620            Surname1620               8.59
Name1621            Surname1621               6.43
Name1624            Surname1624               6.88
Name1625            Surname1625               7.32
Name1626            Surname1626               7.33
Name1628            Surname1628               6.93
Name1631            Surname1631               6.17
Name1632            Surname1632               5.43
Name1634            Surname1634               8.29
Name1635            Surname1635               7.89
Name1636            Surname1636               7.25
Name1638            Surname1638               7.17
Name164             Surname164                8.37
Name1640            Surname1640               7.20
Name1641            Surname1641               6.95
Name1643            Surname1643               8.48
Name1644            Surname1644               6.77
Name1645            Surname1645               5.44
Name1647            Surname1647               5.76
Name1648            Surname1648               7.96
Name165             Surname165                7.67
Name1650            Surname1650               7.15
Name1652            Surname1652               6.00
Name1653            Surname1653               6.65
Name1654            Surname1654               7.49
Name1655            Surname1655               8.11
Name1659            Surname1659               7.31
Name166             Surname166                8.27
Name1661            Surname1661               6.49
Name1663            Surname1663               7.44
Name1665            Surname1665               8.16
Name1668            Surname1668               5.11
Name1669            Surname1669               5.53
Name1671            Surname1671               5.08
Name1673            Surname1673               7.43
Name1675            Surname1675               7.29
Name1677            Surname1677               5.51
Name1678            Surname1678               6.55
Name1679            Surname1679               6.64
Name1680            Surname1680               5.21
Name1681            Surname1681               5.95
Name1682            Surname1682               7.15
Name1684            Surname1684               7.13
Name1686            Surname1686               7.93
Name1687            Surname1687               5.23
Name1688            Surname1688               5.20
Name1689            Surname1689               5.76
Name169             Surname169                7.32
Name1691            Surname1691               7.33
Name1692            Surname1692               6.21
Name1693            Surname1693               5.65
Name1694            Surname1694               6.65
Name1698            Surname1698               6.48
Name1699            Surname1699               7.05
Name1700            Surname1700               5.13
Name1702            Surname1702               8.67
Name1703            Surname1703               8.35
Name1704            Surname1704               6.56
Name1708            Surname1708               5.87
Name171             Surname171                7.17
Name1710            Surname1710               6.67
Name1713            Surname1713               8.19
Name1716            Surname1716               5.08
Name1718            Surname1718               8.16
Name1719            Surname1719               6.96
Name172             Surname172                5.35
Name1721            Surname1721               8.16
Name1722            Surname1722               7.89
Name1726            Surname1726               5.87
Name1727            Surname1727               7.84
Name1728            Surname1728               6.72
Name1729            Surname1729               7.36
Name1730            Surname1730               8.11
Name1732            Surname1732               5.81
Name1735            Surname1735               7.53
Name1736            Surname1736               8.15
Name1738            Surname1738               8.16
Name1740            Surname1740               6.61
Name1741            Surname1741               8.45
Name1742            Surname1742               7.32
Name1743            Surname1743               7.32
Name1744            Surname1744               5.52
Name1745            Surname1745               5.24
Name1746            Surname1746               7.79
Name1748            Surname1748               8.11
Name1750            Surname1750               7.24
Name1752            Surname1752               7.28
Name1753            Surname1753               5.87
Name1755            Surname1755               5.87
Name1756            Surname1756               5.79
Name1757            Surname1757               6.48
Name1759            Surname1759               5.99
Name176             Surname176                5.08
Name1760            Surname1760               5.67
Name1761            Surname1761               8.83
Name1762            Surname1762               5.27
Name1763            Surname1763               5.27
Name1765            Surname1765               5.29
Name1766            Surname1766               7.17
Name1767            Surname1767               5.81
Name1770            Surname1770               8.11
Name1771            Surname1771               5.79
Name1774            Surname1774               8.56
Name1777            Surname1777               6.15
Name1778            Surname1778               5.48
Name1779            Surname1779               5.16
Name1783            Surname1783               6.07
Name1784            Surname1784               5.76
Name1785            Surname1785               6.93
Name1786            Surname1786               7.15
Name1787            Surname1787               5.40
Name1788            Surname1788               5.79
Name1790            Surname1790               6.33
Name1791            Surname1791               8.08
Name1792            Surname1792               7.29
Name1793            Surname1793               5.68
Name1795            Surname1795               5.27
Name1797            Surname1797               7.47
Name1799            Surname1799               5.56
Name180             Surname180                7.44
Name1800            Surname1800               5.52
Name1801            Surname1801               7.09
Name1804            Surname1804               7.28
Name1809            Surname1809               5.57
Name1813            Surname1813               5.56
Name1814            Surname1814               6.77
Name1815            Surname1815               6.39
Name1816            Surname1816               6.48
Name1817            Surname1817               7.00
Name1818            Surname1818               5.85
Name1822            Surname1822               6.01
Name1823            Surname1823               5.96
Name1828            Surname1828               5.57
Name183             Surname183                7.48
Name1831            Surname1831               7.80
Name1832            Surname1832               7.80
Name1833            Surname1833               6.48
Name1834            Surname1834               5.35
Name1835            Surname1835               7.01
Name1836            Surname1836               6.52
Name1837            Surname1837               6.13
Name1839            Surname1839               6.57
Name1843            Surname1843               5.24
Name1846            Surname1846               7.01
Name1847            Surname1847               5.16
Name1849            Surname1849               5.05
Name1850            Surname1850               7.69
Name1853            Surname1853               5.71
Name1854            Surname1854               6.63
Name1855            Surname1855               5.08
Name1856            Surname1856               5.36
Name1857            Surname1857               7.75
Name1858            Surname1858               6.16
Name1859            Surname1859               7.47
Name186             Surname186                6.91
Name1860            Surname1860               7.15
Name1861            Surname1861               5.73
Name1863            Surname1863               7.64
Name1867            Surname1867               5.19
Name1869            Surname1869               7.85
Name187             Surname187                8.69
Name1870            Surname1870               8.48
Name1871            Surname1871               8.35
Name1876            Surname1876               6.33
Name1877            Surname1877               7.32
Name1879            Surname1879               6.77
Name188             Surname188                5.85
Name1881            Surname1881               5.76
Name1886            Surname1886               6.84
Name1889            Surname1889               7.65
Name189             Surname189                5.11
Name1890            Surname1890               8.03
Name1891            Surname1891               7.13
Name1892            Surname1892               6.36
Name1894            Surname1894               5.73
Name1900            Surname1900               6.55
Name1902            Surname1902               5.84
Name1903            Surname1903               5.29
Name1904            Surname1904               7.01
Name1905            Surname1905               5.35
Name1913            Surname1913               5.73
Name1914            Surname1914               7.09
Name1915            Surname1915               5.31
Name1916            Surname1916               5.24
Name1918            Surname1918               5.63
Name1919            Surname1919               6.72
Name1920            Surname1920               5.35
Name1923            Surname1923               5.95
Name1924            Surname1924               7.97
Name1925            Surname1925               6.01
Name1927            Surname1927               8.59
Name1928            Surname1928               8.77
Name1929            Surname1929               6.11
Name193             Surname193                6.69
Name1930            Surname1930               7.24
Name1932            Surname1932               6.67
Name1937            Surname1937               7.40
Name1938            Surname1938               5.03
Name1939            Surname1939               6.91
Name1942            Surname1942               8.11
Name1945            Surname1945               5.31
Name1946            Surname1946               7.24
Name1947            Surname1947               7.88
Name1949            Surname1949               5.21
Name1950            Surname1950               7.00
Name1951            Surname1951               5.95
Name1952            Surname1952               6.91
Name1954            Surname1954               6.03
Name1957            Surname1957               7.23
Name196             Surname196                7.27
Name1962            Surname1962               8.32
Name1963            Surname1963               5.68
Name1965            Surname1965               6.28
Name1966            Surname1966               5.27
Name1967            Surname1967               5.56
Name197             Surname197                5.33
Name1971            Surname1971               7.88
Name1974            Surname1974               7.24
Name1975            Surname1975               7.43
Name1976            Surname1976               8.61
Name1979            Surname1979               6.96
Name198             Surname198                7.37
Name1981            Surname1981               6.59
Name1985            Surname1985               6.17
Name1986            Surname1986               5.53
Name1988            Surname1988               5.05
Name1989            Surname1989               6.15
Name1993            Surname1993               6.28
Name1994            Surname1994               6.47
Name1996            Surname1996               7.71
Name1998            Surname1998               6.57
Name1999            Surname1999               5.95
Name2               Surname2                  7.40
Name20              Surname20                 6.85
Name200             Surname200                8.56
Name2008            Surname2008               7.07
Name2010            Surname2010               6.23
Name2013            Surname2013               8.35
Name2014            Surname2014               7.64
Name2015            Surname2015               9.17
Name2016            Surname2016               7.25
Name2018            Surname2018               8.40
Name202             Surname202                8.37
Name2020            Surname2020               5.45
Name2021            Surname2021               7.61
Name2023            Surname2023               5.81
Name2024            Surname2024               5.88
Name2025            Surname2025               6.97
Name2026            Surname2026               6.15
Name203             Surname203                5.01
Name2032            Surname2032               6.00
Name2033            Surname2033               5.16
Name2035            Surname2035               6.41
Name2036            Surname2036               7.95
Name2038            Surname2038               8.40
Name204             Surname204                6.75
Name2045            Surname2045               8.67
Name2046            Surname2046               6.96
Name2047            Surname2047               5.95
Name2048            Surname2048               7.17
Name205             Surname205                7.75
Name2050            Surname2050               5.77
Name2053            Surname2053               8.29
Name2054            Surname2054               7.23
Name2057            Surname2057               6.67
Name2059            Surname2059               8.69
Name206             Surname206                5.43
Name2061            Surname2061               8.24
Name2063            Surname2063               8.48
Name2064            Surname2064               5.79
Name2065            Surname2065               6.44
Name2068            Surname2068               8.16
Name2069            Surname2069               5.27
Name207             Surname207                7.81
Name2072            Surname2072               8.07
Name2073            Surname2073               6.25
Name2075            Surname2075               6.96
Name2076            Surname2076               7.83
Name2077            Surname2077               5.29
Name2078            Surname2078               8.32
Name2079            Surname2079               5.03
Name2081            Surname2081               5.71
Name2083            Surname2083               5.55
Name2085            Surname2085               6.80
Name2087            Surname2087               7.09
Name209             Surname209                7.56
Name2091            Surname2091               5.81
Name2092            Surname2092               7.37
Name2094            Surname2094               5.79
Name2096            Surname2096               5.92
Name21              Surname21                 7.64
Name210             Surname210                7.19
Name2101            Surname2101               6.47
Name2102            Surname2102               8.24
Name2103            Surname2103               6.81
Name2104            Surname2104               5.63
Name2105            Surname2105               5.19
Name2106            Surname2106               5.13
Name2107            Surname2107               6.00
Name2108            Surname2108               7.83
Name211             Surname211                6.36
Name2113            Surname2113               8.72
Name2114            Surname2114               6.99
Name2115            Surname2115               6.55
Name2119            Surname2119               6.51
Name212             Surname212                7.09
Name2122            Surname2122               5.40
Name2124            Surname2124               7.56
Name2125            Surname2125               6.13
Name2127            Surname2127               6.60
Name2128            Surname2128               5.37
Name213             Surname213                8.17
Name2130            Surname2130               6.45
Name2131            Surname2131               5.89
Name2134            Surname2134               5.72
Name2135            Surname2135               5.87
Name2136            Surname2136               5.24
Name2137            Surname2137               7.64
Name2138            Surname2138               6.73
Name2140            Surname2140               8.13
Name2145            Surname2145               7.77
Name2146            Surname2146               6.32
Name2147            Surname2147               8.08
Name2148            Surname2148               7.85
Name2150            Surname2150               6.11
Name2153            Surname2153               5.99
Name2155            Surname2155               5.65
Name2157            Surname2157               6.49
Name2158            Surname2158               6.25
Name2159            Surname2159               6.72
Name216             Surname216                7.23
Name2160            Surname2160               6.44
Name2161            Surname2161               7.37
Name2163            Surname2163               6.28
Name2166            Surname2166               6.25
Name2167            Surname2167               6.48
Name2169            Surname2169               7.47
Name2171            Surname2171               7.71
Name2172            Surname2172               5.85
Name2173            Surname2173               7.85
Name2174            Surname2174               5.55
Name2175            Surname2175               7.29
Name2177            Surname2177               8.21
Name2178            Surname2178               7.24
Name2181            Surname2181               7.64
Name2182            Surname2182               7.89
Name2183            Surname2183               6.88
Name2184            Surname2184               5.56
Name2185            Surname2185               7.45
Name2186            Surname2186               6.65
Name2188            Surname2188               8.37
Name2189            Surname2189               9.04
Name219             Surname219                8.41
Name2194            Surname2194               5.92
Name2195            Surname2195               7.60
Name2196            Surname2196               7.01
Name2197            Surname2197               5.03
Name22              Surname22                 6.28
Name2201            Surname2201               6.91
Name2202            Surname2202               5.51
Name2203            Surname2203               6.99
Name2204            Surname2204               5.29
Name2205            Surname2205               7.12
Name2206            Surname2206               8.16
Name2207            Surname2207               8.13
Name2208            Surname2208               5.27
Name2209            Surname2209               5.79
Name2211            Surname2211               5.11
Name2212            Surname2212               8.35
Name2215            Surname2215               7.43
Name2216            Surname2216               6.07
Name2217            Surname2217               6.28
Name2218            Surname2218               6.37
Name2219            Surname2219               5.57
Name222             Surname222                6.24
Name2220            Surname2220               6.36
Name2222            Surname2222               6.51
Name2223            Surname2223               6.56
Name2224            Surname2224               7.87
Name2225            Surname2225               5.53
Name2227            Surname2227               8.11
Name2229            Surname2229               5.05
Name223             Surname223                5.61
Name2230            Surname2230               6.71
Name2231            Surname2231               7.61
Name2232            Surname2232               6.63
Name2233            Surname2233               6.88
Name2234            Surname2234               8.35
Name2235            Surname2235               6.93
Name224             Surname224                6.01
Name2240            Surname2240               7.84
Name2242            Surname2242               8.43
Name2244            Surname2244               5.25
Name2245            Surname2245               5.87
Name2248            Surname2248               6.52
Name2249            Surname2249               7.23
Name2250            Surname2250               6.17
Name2251            Surname2251               8.29
Name2254            Surname2254               6.99
Name2255            Surname2255               5.16
Name2258            Surname2258               7.23
Name2260            Surname2260               8.05
Name2262            Surname2262               7.69
Name2264            Surname2264               6.53
Name2265            Surname2265               5.08
Name2266            Surname2266               6.55
Name2269            Surname2269               8.32
Name2270            Surname2270               8.07
Name2271            Surname2271               6.53
Name2272            Surname2272               5.52
Name2273            Surname2273               8.32
Name2274            Surname2274               8.13
Name2276            Surname2276               5.95
Name2278            Surname2278               6.05
Name2279            Surname2279               5.53
Name228             Surname228                5.92
Name2280            Surname2280               8.03
Name2281            Surname2281               5.44
Name2282            Surname2282               6.55
Name2284            Surname2284               8.03
Name2286            Surname2286               6.35
Name2287            Surname2287               6.96
Name2288            Surname2288               6.25
Name2289            Surname2289               6.28
Name229             Surname229                6.91
Name2291            Surname2291               5.65
Name2292            Surname2292               8.07
Name2293            Surname2293               6.73
Name230             Surname230                6.36
Name2300            Surname2300               5.80
Name2301            Surname2301               7.09
Name2303            Surname2303               5.76
Name2306            Surname2306               5.73
Name2308            Surname2308               7.67
Name2310            Surname2310               5.24
Name2311            Surname2311               8.32
Name2314            Surname2314               7.53
Name2315            Surname2315               8.24
Name2316            Surname2316               6.05
Name2317            Surname2317               6.80
Name2322            Surname2322               5.84
Name2324            Surname2324               7.92
Name2327            Surname2327               8.11
Name2330            Surname2330               5.88
Name2332            Surname2332               6.72
Name2335            Surname2335               8.40
Name2336            Surname2336               5.35
Name2337            Surname2337               6.12
Name2338            Surname2338               7.20
Name2339            Surname2339               6.55
Name234             Surname234                5.71
Name2340            Surname2340               5.04
Name2343            Surname2343               5.49
Name2345            Surname2345               6.09
Name2348            Surname2348               7.07
Name2349            Surname2349               6.55
Name235             Surname235                5.24
Name2350            Surname2350               5.56
Name2351            Surname2351               6.65
Name2352            Surname2352               6.95
Name2353            Surname2353               6.25
Name2355            Surname2355               6.07
